,crypto_Ethereum_cumret_1d,crypto_Ethereum_skewness_5d,crypto_Ethereum_kurtosis_5d,crypto_Ethereum_cumret_5d,crypto_Ethereum_skewness_10d,crypto_Ethereum_kurtosis_10d,crypto_Ethereum_cumret_10d,crypto_Ethereum_skewness_20d,crypto_Ethereum_kurtosis_20d,crypto_Ethereum_cumret_20d,crypto_Ethereum_realized_vol_5d,crypto_Ethereum_exp_vol_5d,crypto_Ethereum_jump_5d,crypto_Ethereum_realized_vol_10d,crypto_Ethereum_exp_vol_10d,crypto_Ethereum_jump_10d,crypto_Ethereum_realized_vol_20d,crypto_Ethereum_exp_vol_20d,crypto_Ethereum_jump_20d,crypto_Ethereum_realized_vol_60d,crypto_Ethereum_exp_vol_60d,crypto_Ethereum_jump_60d,crypto_Solana_sign
2023-07-29,0.003367568817880407,-1.5980651557913925,2.7562612391042456,0.016653390457070552,-0.946748874518056,0.214710570972285,-0.004211637644468636,2.1654803973401515,8.585819035624422,0.009646817786783723,0.09133801524874127,0.1350156318922654,0.0,0.16761952311059053,0.18658918379522563,0.0,0.30931901275529766,0.24854904659882532,0.0,0.34832969600525165,0.32020996874123825,0.0,1
2023-07-30,-0.01038029102636269,-0.5509778877149815,-2.429492527316492,0.0020981189747849537,-0.5517128439348662,-0.8024490442451894,-0.015629597307573954,2.310036173687225,9.081348244813068,-0.010107828384932344,0.1321807530645123,0.151582321388979,0.0,0.17449595338411217,0.18287336077529162,0.0,0.30973501005108767,0.24155568684863357,0.0,0.34775180959073293,0.3163785155145032,0.0,-1
2023-07-31,-0.002948754754670777,0.23402989235992885,-1.5139808461763746,-0.008581692049564537,-0.43516026571037847,-0.8772518093634615,-0.019165688831569768,2.322451494058989,9.114479213191967,-0.011875204742505658,0.11567894640485112,0.12397474060870277,0.0,0.1741784515517527,0.1656960615991843,0.0,0.30984968236774624,0.22995378098510724,0.0,0.34755824764307147,0.31125665655453977,0.0,-1
2023-08-01,0.008385216320091819,-0.8328188129228413,-0.6823301722544587,0.006127821483432856,-0.9665063540254951,0.40388052565395227,0.003682265255451357,2.197144199724456,8.557474382504072,-0.00017182871803596116,0.12548414679421696,0.135474335640407,0.0,0.16565211637723073,0.16346845364389956,0.0,0.31126652941088045,0.223466018760429,0.0,0.34442945014212833,0.3070812287256116,0.0,-1
2023-08-02,-0.01762558908303738,-0.25601569133102564,-1.3437673606721152,-0.019201849726098466,-0.6351422201432069,-1.035114740487303,-0.026878306646675825,-0.9002565763803243,1.1639832912927495,-0.08712689669744217,0.16554781976044328,0.19254164788297998,0.0,0.1716667723407719,0.18699920723088215,0.0,0.1795069433071184,0.22817046591619264,0.0,0.34592587472835407,0.306209114433448,0.0,-1
2023-08-03,-0.0021518809047709076,0.08917652136693589,0.09351210873468811,-0.024721299448749783,-0.7563018465035418,-0.25204953443796285,-0.008067908991679576,-0.27820154943954395,-0.23583682627877225,-0.05523249031712495,0.15468909726645053,0.15909151304210006,0.0,0.1383330909571272,0.16926080054098053,0.0,0.14114255578298895,0.21703604679222444,0.0,0.3459413518385283,0.3011856473321359,0.0,-1
2023-08-04,-0.004053453150028359,-0.49996140311093673,2.0302876397244525,-0.01839446157241545,-0.46645539950783904,-0.39834056760713416,-0.016296342597630846,-0.27855014788202037,-0.23548754943602174,-0.055214187568326356,0.14701247698949527,0.1298981629061713,0.0,0.13618627565610614,0.15327128671364404,0.0,0.1411403174120036,0.2066874404352435,0.0,0.3347893265746549,0.2963778053207058,0.0,-1
2023-08-05,0.003972496999979245,-0.9228407820294937,1.1091319626089735,-0.011473209817765428,-0.5251380849909811,-0.1107931015963273,-0.02005490186733031,-0.39137142645573236,-0.3144881478210846,-0.0472031023397792,0.15704697664307338,0.12565833883085828,0.0,0.13012480338606236,0.14604260683370385,0.0,0.14303031296046947,0.19876579934126037,0.0,0.32481014288741916,0.29177514566473245,0.0,-1
2023-08-06,-0.0041097569109865275,-1.20114584884296,2.6240112118967196,-0.023968183048843773,-0.6288596369271711,0.1853721037088048,-0.017840361565411265,-0.4319957882347453,-0.23948582926324966,-0.045036574092621615,0.1253730750732343,0.10507999005291656,0.0,0.1285319274291575,0.13290488250418087,0.0,0.14244912364027187,0.18945455844604203,0.0,0.3197915220062571,0.28713765719624446,0.0,-1
2023-08-07,-0.00028633605358925553,1.185165825695144,0.9290513292595423,-0.006628930019395648,-0.6997872856195282,0.8743344647875639,-0.025830779745494466,-0.5637966762318537,-0.03928802951672789,-0.03794772827219396,0.05325971547285856,0.08743797189542726,0.0,0.11782957801159019,0.1208891588772009,0.0,0.14128525905024575,0.18035416068512183,0.0,0.3193985637026503,0.28239274042827905,0.0,-1
2023-08-08,0.015678040193483508,1.4361235866847495,1.8438580095024857,0.011200991078858767,0.15938088462571154,0.6397541508768266,-0.013520308369891366,-0.43534406099575146,-0.1415106845231541,-0.01773194601435997,0.1303962575213448,0.16144905267443402,0.0,0.14766552266856237,0.1575677640342541,0.0,0.15393171880547057,0.1905354785586548,0.0,0.32096999178470575,0.2815736765405735,0.0,1
2023-08-09,-0.0008138668400405227,1.519040294204992,2.4404945492876515,0.014440577388846604,-0.06741111641335934,1.6900383215279098,-0.003953884183569199,-0.40536113813666647,-0.1467546466995349,-0.019583481491143123,0.12232389684352393,0.1381838443179644,0.0,0.13883336897345913,0.14317430299087072,0.0,0.15376495040383648,0.18127591620535835,0.0,0.3042770304467673,0.27692750402069927,0.0,1
2023-08-10,-0.0019131669226014547,2.040736331608592,4.373911976571037,0.008554913466265903,-0.10984148407473299,1.771623060052294,-0.002918296351499877,-0.36325814014924546,-0.16413049863157306,-0.022083985183069612,0.126114526085363,0.11868463204021333,0.0,0.1383967222040073,0.13078350849299727,0.0,0.15368323387688432,0.17264831970347222,0.0,0.30433263380755055,0.27239955775576236,0.0,1
2023-08-11,-0.0019627633330058995,2.18651982637582,4.82080352872052,0.01070190704424653,0.17678739623724535,3.255247283240782,-0.013266276004597594,-0.4750138540355947,0.4619818706181411,-0.009584010749146207,0.12067544565600472,0.10006994463007717,0.0,0.12970679167361146,0.11927570800225991,0.0,0.14545747572460316,0.16442241966663337,0.0,0.3040312865323778,0.26794671942168435,0.0,1
2023-08-12,0.0009553551091288965,2.103556395842072,4.490713849138366,0.011943598206964683,2.2900763793598213,5.828026635727418,0.005314668187568682,-0.559859797633773,0.9243088232026091,-0.021563638459107113,0.11941776380908915,0.08207545632840185,0.0,0.09254503786479144,0.10807649806238125,0.0,0.13676046423063667,0.156535936370816,0.0,0.3039680021433787,0.26353839655634104,0.0,1
2023-08-13,-0.005211127926941038,-0.6765609038500051,1.5097535257631591,-0.008945569913459862,2.1203625331459546,5.1679923549127675,0.0022554211653985513,-0.11141464225714183,1.04978095613777,-0.005812487826280993,0.03570788758333075,0.08151683005530452,0.0,0.09622960021874247,0.10369814807015869,0.0,0.11628196595974957,0.15074061970762662,0.0,0.283351265153403,0.25958029125676224,0.0,1
2023-08-14,0.002663601415372453,-0.1405475611087858,-0.4941999839072828,-0.005468101658046886,1.927700691157816,4.633066253685517,0.008972475730799363,-0.08828831536627739,1.1398304919472284,-0.00732386686683145,0.04808164812763635,0.07517337118595369,0.0,0.09374201070413894,0.09646435177793707,0.0,0.11563410130230585,0.1443148332605019,0.0,0.2829560843968623,0.25543246800092145,0.0,1
2023-08-15,-0.009399412543856542,-0.527221988672043,-0.9157561304282934,-0.012954347279301974,1.6085749437612251,4.236388049107288,-0.004399433813036425,0.1140106405331497,1.1398139925447148,-0.024454335680366708,0.07687331996873442,0.09896414744453587,0.0,0.10483651884724556,0.10557012529803238,0.0,0.11571212501413113,0.143805603595279,0.0,0.27748298757617756,0.2525645858197723,0.0,1
2023-08-16,-0.011712807846728535,0.0944966726508454,-2.516892903217253,-0.02270439179302461,1.0381449576874107,2.6085870294568383,-0.012002484748778432,0.08274377459128487,0.7131619940538886,-0.029842846314189667,0.09964471474392439,0.10763725145108995,0.0,0.11836349176874679,0.11470658064713946,0.0,0.12035097164089915,0.14558216155437145,0.0,0.2784928935970243,0.25042461299525387,0.0,-1
2023-08-17,-0.06919957367312145,-2.0302098785274234,4.336246531515667,-0.09285932057527495,-2.5077813200476253,7.351138488834907,-0.08091572236831063,-3.120439431237822,12.18256573543705,-0.10674650211380506,0.4576017756811816,0.5356340807431184,0.0,0.36077508762661087,0.43555041051518945,1.0,0.26503376956082386,0.34861202829930515,1.0,0.3131411463273089,0.31394753340150855,1.0,-1
2023-08-18,-0.014339321685126798,-1.9217362167522056,4.073294949573534,-0.1019875143334607,-2.7683892463690953,8.145057567108685,-0.11093308424692094,-2.9700633892073274,11.44314877036547,-0.12445339261681226,0.4452325547016061,0.4501816310568702,0.0,0.3360191413575148,0.394050624821783,0.0,0.2647730175555404,0.3327080506197605,0.0,0.3136954245016402,0.31040349145516466,0.0,-1
2023-08-19,0.005120604489073207,-1.8265984392332912,3.8483318954577306,-0.09953051125975995,-2.6765671516186904,7.75759495339706,-0.10499861291780721,-3.0230365021233783,11.580145271582177,-0.10895249710137637,0.4535147157855728,0.43572212826858897,0.0,0.34236315014014834,0.380126604558313,0.0,0.26725028157263125,0.3237858786693216,0.0,0.3069796474205794,0.30626229881187594,0.0,-1
2023-08-20,0.009170393112570728,-1.6616080170933298,3.0224954912523523,-0.08096070560333268,-2.511154804102452,7.070698373050705,-0.09391505288263502,-2.9438385844891544,11.058142648312714,-0.09683334923413486,0.4976333208751461,0.4032600248055844,0.0,0.3544542455569104,0.36910765357553743,0.0,0.27217025886488083,0.3185291947062022,0.0,0.2858031044918495,0.3032660382918882,0.0,-1
2023-08-21,-0.010490772010026319,-1.6915771401961202,3.1117527732421237,-0.07973866976663047,-2.4244105882132296,6.7824677217049425,-0.10244306155965545,-2.9195929230716584,11.078971993765315,-0.115709337564253,0.498401344402396,0.33143670919844137,0.0,0.3520267004529474,0.33430658013779435,0.0,0.26822234837368764,0.30367107938914717,0.0,0.28591125908470577,0.29905356405727246,0.0,-1
2023-08-22,-0.020221731633509595,0.32800149285401914,-2.4682918087554797,-0.03076082772701861,-2.152750421698849,5.729132193936069,-0.12362014830229393,-2.856232539445127,10.632186067429497,-0.11830548011472522,0.2016846493683746,0.2908904226986505,0.0,0.34920244788868965,0.31198454000904063,0.0,0.2698954142260634,0.2960776183868702,0.0,0.2871169904605686,0.29814610505673855,0.0,-1
2023-08-23,0.027396551114522154,0.2046066616413448,-0.5551037303513494,0.010975045072630342,-1.3606833535979368,3.6065220279598926,-0.09101246926083074,-2.124295625601269,7.975725206540712,-0.08875704809543215,0.2922561264158132,0.40437535734985286,0.0,0.40223656505837585,0.3733943862351279,0.0,0.2946090758865164,0.3283527402629848,0.0,0.29320503693570615,0.3062710229259356,0.0,-1
2023-08-24,-0.011577587413650496,0.9036114270832948,-0.46204748888386266,-0.005723146830093361,-1.2171526306146434,3.5585844693561564,-0.10525365808985368,-2.03709691655278,7.603552521859306,-0.09628118235905428,0.30546895820374853,0.3473544081507661,0.0,0.3968911174919184,0.34164873582242006,0.0,0.295687512417514,0.3141262316331662,0.0,0.2922260716834974,0.3022896714629468,0.0,-1
2023-08-25,-0.004231685246031956,1.7009133840859751,3.3098976716946638,-0.019125225188696048,-1.2807630532353584,3.621106551240198,-0.1000859307920291,-2.007237856591123,7.65234166721403,-0.10448536460506548,0.29145382266097075,0.2838069611442003,0.0,0.3981474325528742,0.3090781780188164,0.0,0.29388263639042034,0.2988311493244894,0.0,0.2893976494353665,0.29731666424569075,0.0,-1
2023-08-26,-0.004018077591921441,1.4666328765403902,2.8051962051582344,-0.012652530770591166,-1.384526938784035,3.801567136928014,-0.09239120053722201,-2.007961618611872,7.654068338271101,-0.1043936852860004,0.2856931584232988,0.23178562330881008,0.0,0.39909784161446904,0.27962996561732434,0.0,0.29388742789089767,0.284294613657606,0.0,0.2869481232399407,0.29241774302882184,0.0,-1
2023-08-27,0.006783869824214081,1.3198107820236873,1.6253832677730315,0.01435307068713251,0.8283334784528236,0.6839602192753509,-0.016407757039886475,-2.003578366577638,7.45801174479752,-0.09732347940819706,0.24120404644117502,0.2082551302315111,0.0,0.22278864118283268,0.2636455304260404,0.0,0.2965213296732802,0.27624576649886157,0.0,0.2801704674689349,0.28893030019524274,0.0,-1
2023-08-28,-0.003054811549960939,0.6163138729912626,2.1151337631119334,-0.016098291977350583,0.7669482488961594,1.1496137573887697,-0.005123246904720617,-2.132025663470809,8.372404309343333,-0.11605633115164152,0.10397935959838119,0.17177771514457651,0.0,0.21170528130493182,0.23849095067688741,0.0,0.28659691100614426,0.26279302659500847,0.0,0.278474582581287,0.2841564010348308,0.0,-1
2023-08-29,0.045699333902423034,2.0023134785438237,4.025728914318847,0.04117862933872295,1.2080222157461074,1.1649432122675216,0.03545548250862921,-0.8283808408447999,5.243558461412618,-0.06954313040917795,0.3403497899159882,0.41601291407164415,0.0,0.3148247177582499,0.37972379633376263,0.0,0.33993101561678934,0.3442766539314987,0.0,0.2805305201160091,0.31164011637439115,0.0,1
2023-08-30,-0.014331940827344741,1.6795587824718048,3.135286322985529,0.031078373757410162,1.4352038175704647,1.512309299073342,0.011953148568713741,-0.7246652121225823,4.925054184622563,-0.08196190431392124,0.36992698276263136,0.41657253918543513,0.0,0.3250092865726528,0.3678775125231083,0.0,0.3420250372149375,0.3354702818063605,0.0,0.2816492024363689,0.30880308827977215,0.0,-1
2023-08-31,-0.03550204886755331,0.7518132604622053,1.2260790129061594,-0.0004055975182217092,0.8467969005936176,0.8460392345855722,-0.013058128288813246,-0.5326061897767452,3.420874687350966,-0.11550118984846866,0.4768664235260708,0.47943562471348444,0.0,0.3711645859023718,0.41288561723579115,0.0,0.35952039135978164,0.3601976822071711,0.0,0.28925147519506356,0.3187675410780035,0.0,-1
2023-09-01,-0.01047490726975087,1.3067624033843932,2.638264105368428,-0.01766437461218666,0.8356501121332144,1.1521177981487196,-0.0033113039250545206,-0.4528565216950524,3.4013073172502497,-0.12693145222734842,0.47695424831886074,0.39177903933402297,0.0,0.36032268431444214,0.37544487217401107,0.0,0.3589713538807833,0.3440638168623707,0.0,0.2885937900797171,0.31429242537369667,0.0,-1
2023-09-02,0.005226860039809269,1.0098515740622411,1.534467928880004,-0.009382703022416452,1.1763104960401838,3.5800094788689827,-0.025480994999767408,-0.5128720002664875,3.281677762042601,-0.11649346426059812,0.4810830991463653,0.3419324563451708,0.0,0.3283201554427101,0.3467146959519907,0.0,0.3613137230307308,0.3305631653124903,0.0,0.2887520262990474,0.30996404127376864,0.0,-1
2023-09-03,-0.0005546441744855993,-0.9673271009355172,1.0278957253342647,-0.05563668109932508,1.0283092242374303,3.571231442508748,-0.01445805176060251,-0.4950962553642537,3.3252398593688226,-0.11971170985045616,0.24898993828254784,0.2810324204440843,0.0,0.3244723279922926,0.31424274221517845,0.0,0.3604906063315206,0.3147610969349389,0.0,0.2879144148720399,0.3048978837884096,0.0,-1
2023-09-04,-0.003957660792301494,-1.5566384648786333,2.6591429791775005,-0.04526240106428184,1.0239736921772278,3.5686975432950345,-0.014184027306872047,-0.5354993407423196,3.3684015101222906,-0.11426995809890111,0.2514585359202833,0.2295698038006305,0.0,0.3244093610345524,0.28430085719277587,0.0,0.3603245927493375,0.2994143792186826,0.0,0.2808938035839884,0.2998841922608946,0.0,-1
2023-09-05,0.0024356582172813594,-0.7151817290279989,0.0718228906705664,-0.007324693979447168,0.9051768462357975,3.3610702798072642,-0.007730291497669248,-0.6338698921795319,3.4300630171476776,-0.10012149203489121,0.09663151438088591,0.19369147121600352,0.0,0.32457893475967176,0.2597484077986711,0.0,0.36069999668655633,0.28614295279735746,0.0,0.27956419342471706,0.2952777024482453,0.0,-1
2023-09-06,-0.0008433099527620387,0.25713422903123234,-0.3272727209686283,0.002306903337541664,1.0623192382912257,3.8555174969449553,-0.015357471274645368,0.9635347198525952,2.77216498622022,-0.03176522831453182,0.0554870351665291,0.15823063818766597,0.0,0.32185361289570014,0.23511477225084093,0.0,0.2694081857105704,0.2723377424390478,0.0,0.27957746384850835,0.2904326375043485,0.0,-1
2023-09-07,0.009357779476783406,1.1889985585713716,1.694463276811291,0.0064378227745158015,0.8142032511410385,3.091012402123044,-0.0029448802479010213,0.789201160097543,2.61329054537391,-0.008068127152621615,0.08012037113946605,0.1567405017667645,0.0,0.32621536382218475,0.22485247946049844,0.0,0.2676584722993338,0.265296796733951,0.0,0.28058034443099145,0.2875892362791364,0.0,-1
2023-09-08,-0.006980156417867569,0.717702050637511,0.20482882785837,1.231053113383198e-05,-1.5115163893282764,3.0222273155495043,-0.055624370568191625,0.9021042888266946,2.751081393507329,-0.02016888805956239,0.09995813179523674,0.14962912414287466,0.0,0.20165704900009027,0.20845961931240514,0.0,0.26779266472469754,0.25371522931635365,0.0,0.2797372710850452,0.28319043521903947,0.0,-1
2023-09-09,-0.0005963768808357888,0.4101044073323715,1.1885479470402973,0.0033735944425995375,-1.9891917658546598,4.991656834396415,-0.04188880662168267,1.0141406150958756,3.140141732166808,-0.029935658052968907,0.0942542339092188,0.12218385494147926,0.0,0.19665836622974103,0.1885971583231887,0.0,0.26509946411900454,0.24142480263440136,0.0,0.27975001457494536,0.278545418125097,0.0,-1
2023-09-10,-0.011275362778105829,0.525117464755258,0.3975922633509204,-0.010337426552787651,0.05997953529561679,-0.5806642909119242,-0.01766212053223519,1.015160462368391,3.1173630865333966,-0.030720248821048415,0.12375978141410006,0.13315853723012705,0.0,0.10479888756794052,0.18284630568051674,0.0,0.26546688652197,0.2340039561937649,0.0,0.2803470712261141,0.27518192490982774,0.0,-1
2023-09-11,-0.04115578466077816,-1.3095427859555262,2.3441399740157927,-0.05064990126080378,-2.1942932987049675,5.7556940416379945,-0.04834299792326248,0.42381792753889264,2.424742056799429,-0.051654301848316986,0.30166746723819715,0.32737627766893534,0.0,0.22286013324461024,0.29700170643284424,0.0,0.29388886514276413,0.28850170374724404,0.0,0.2492472605707278,0.2922961169964316,0.0,-1
2023-09-12,0.02594985113300058,-0.1558454505574684,1.527715424651382,-0.0340578296045866,-0.9077215851022012,3.3268432920393534,-0.027620006830071174,0.41041568605727063,2.4993838651960285,-0.05310100182983856,0.38160103793748257,0.4448473289438361,0.0,0.2686343922340256,0.3544732054903577,0.0,0.29197014087872664,0.31504953513516226,0.0,0.2489762998188272,0.29962460678394676,0.0,-1
2023-09-13,0.009723232880359704,-0.6868713152303181,0.7562128773624602,-0.017354440306359326,-1.0091309709619614,2.947001761848878,-0.017342129775225874,0.23731453033478678,2.32042302403671,-0.03180018153582835,0.39915697917294357,0.37707619883049814,0.0,0.275856667736277,0.33157685444468177,0.0,0.2931245056574215,0.3061079751734388,0.0,0.2503911612998217,0.296798263401118,0.0,-1
2023-09-14,0.011738037483995224,-1.0078490932150297,0.5798809277598073,-0.005020025941528313,-1.200713772686457,2.8388252796334763,-0.0016464314989291535,0.10776167504513508,2.0257504493196996,-0.015830458805801174,0.4140790020409175,0.31923655034170506,0.0,0.2834620363206618,0.3109636527909566,0.0,0.2966754425955499,0.29858134770645534,0.0,0.25220736253335946,0.2946263587551502,0.0,-1
2023-09-15,0.008973901904285443,-1.8048680886867812,3.826129285228852,0.015229238740862957,-1.2747728157434144,2.7780254942807696,0.0048918121880749295,-0.000827269914697558,1.8951141442213615,-0.002838479309594291,0.4073335878358766,0.2627526890284044,0.0,0.2870192853238711,0.28557455137163223,0.0,0.29838084070144044,0.28780742427433476,0.0,0.2532418415611179,0.2913941131705489,0.0,1
2023-09-16,-0.003917595103213167,0.24275776187730974,1.8522965646559026,0.052467428298427946,-1.202346112937816,2.56714104276469,0.001817527037623801,0.0909330935756404,1.9644208516969417,-0.01353994423702154,0.16856713319602734,0.23104674586772225,0.0,0.28783266451420075,0.2618367571691597,0.0,0.29750305378377667,0.2744501566638618,0.0,0.25305881608465336,0.28666063062977437,0.0,1
2023-09-17,-0.00756572255383155,-0.6436125781389571,-2.6900366304416896,0.018951854611595827,-0.9105619895723612,2.1694128906467935,-0.015105974992991156,0.12734264441895493,1.905410424013585,-0.01805085524089215,0.1405604190152238,0.20803893299857004,0.0,0.2852521311706174,0.24397687755254888,0.0,0.29841075712754117,0.2633962163130132,0.0,0.25323999255284113,0.2824391959367148,0.0,-1
2023-09-18,0.00886462056818693,-0.6249910272198975,-2.633464388009197,0.018093242299423055,-1.185178251655569,2.5224275367001687,0.0007388019930633441,-0.9475027371656529,1.6625470031691492,-0.054885568575128246,0.13839270019092076,0.18733411942555306,0.0,0.2878232668858978,0.22820839796312536,0.0,0.24619183324107352,0.25488122915417394,0.0,0.25421717359107704,0.2794199441205736,0.0,1
2023-09-19,0.00377802117826014,-0.42567726453072446,-2.3960610110036007,0.010133225993687971,-1.2675220321784015,2.65544299527268,0.0051132000521592735,-1.14956906542909,2.2033620583135143,-0.03677560656952337,0.11917440200083705,0.15329125565062987,0.0,0.2883751958835675,0.20694629359363875,0.0,0.24326168238691978,0.24311237630843635,0.0,0.25446130892907526,0.27520053296470287,0.0,1
2023-09-20,-0.012646402630916957,0.22958641893976436,-1.4818348825288676,-0.011487078541514428,-1.232501428972659,2.4600547004433673,0.003742160199348145,-1.1047387928443733,3.8101533787814237,-0.013919960332887019,0.1372441766209047,0.18094829405428448,0.0,0.29002169568892694,0.20944811362881743,0.0,0.2129530615436744,0.23946018588711032,0.0,0.2541189263459157,0.2725941626106615,0.0,1
2023-09-21,-0.024061803567986477,-0.23891768468258906,-1.0794187989938646,-0.03163128700628774,-0.3117291917741289,0.1436918601650246,0.02083614129213983,-1.0006262292229786,2.4778008759611208,-0.027506856631122626,0.20832673273127467,0.23490592259792253,0.0,0.22742251196553437,0.24198705926716282,0.0,0.2262729177760949,0.2533071542161295,0.0,0.255939575357396,0.2756132202166195,0.0,1
2023-09-22,0.005640355663340097,-0.8877176983065542,-1.229468688325003,-0.01842520878911609,-1.0581300358952583,0.2923616455452418,0.0005266458224793468,-1.0021163428180941,2.4683834050273354,-0.0270933610075918,0.2238914584622329,0.2298999191542225,0.0,0.1870068320051816,0.2293589719137164,0.0,0.22643763824527743,0.24452917276490635,0.0,0.2537328186437641,0.2720151291650644,0.0,1
2023-09-23,0.00036991165554260767,-0.9465278559137768,-0.8070317436448976,-0.026919917701760415,-0.9784460428542825,0.4461871983505666,-0.008826675402337749,-1.011932660709255,2.4773960784503903,-0.026168805177563592,0.20082811406732148,0.19201236358582421,0.0,0.1791950317735267,0.20863094915677713,0.0,0.22650473542835808,0.23293212788587617,0.0,0.2534255569168802,0.267611173040563,0.0,1
2023-09-24,-0.008192535649686675,-0.39711906725643575,-0.4879353034829907,-0.03889047452970723,-0.7656100400161696,0.20884870586341567,-0.028757248536019644,-0.953517338968416,2.288840636396029,-0.03040368003494877,0.18367089879673532,0.1630253870183161,0.0,0.16743618804255983,0.19235009134838446,0.0,0.22765756632053674,0.22352834269057809,0.0,0.25276574426014337,0.2637757410097495,0.0,1
2023-09-25,0.004713840832936815,-1.32421279183315,1.1808150225922442,-0.02153023106585346,-0.8814063070244641,0.487519365799512,-0.033017309607368275,-0.9680311415610988,2.26046831200419,-0.028125497419293315,0.19564141180891334,0.15437182875812883,0.0,0.16020400186496028,0.1818340663664154,0.0,0.22832525396266318,0.21547001448728376,0.0,0.25312390549521335,0.26016734441321443,0.0,1
2023-09-26,0.0032022506710494814,-1.5992832081146118,2.4958561404089252,0.0057338231731825,-1.0555875861889015,0.5589259338534153,-0.02589746383310563,-1.0055086051318682,2.2704233089397166,-0.024079936795481795,0.08872964051847569,0.13208087799767,0.0,0.1633928202787984,0.1678474927339369,0.0,0.22890839691422907,0.20639874030803315,0.0,0.25250590925704786,0.25629486695326237,0.0,-1
2023-09-27,0.0025534902616827573,-1.7475275905516736,3.209460579756545,0.0026469577715251603,-1.4081489544213972,1.4086256956292087,-0.01577825101759132,-0.9879568591089088,2.432389294999135,-0.030884226010582445,0.08127384300622176,0.10984793971074483,0.0,0.16265881239476238,0.15358663380019297,0.0,0.22600019829022092,0.19723809916763985,0.0,0.2524277207721455,0.25236669120211125,0.0,-1
2023-09-28,0.03408644314956767,1.6137088943291658,3.4179759247198,0.036363489265550226,0.7177034554909489,2.59612641184285,0.00944357156378942,-0.46984696861989217,1.8311694192080303,0.010182373556852795,0.2514415805253461,0.2918716418886017,0.0,0.23924415634844434,0.26230539370613903,0.0,0.25768960660954704,0.2517793938939087,0.0,0.26289903801335646,0.2683205342678981,0.0,1
2023-09-29,0.009070790251801169,2.044727824204944,4.2416405328310605,0.05362681516703807,0.5796036378831815,2.112988104407698,0.014736340637330448,-0.5507112420779506,1.7681507713030566,0.019849540689489752,0.211195516798607,0.23953068523254065,0.0,0.24245327009592527,0.2381561435336571,0.0,0.25941851950157085,0.24166155359557884,0.0,0.2638625522841452,0.2652935643093413,0.0,1
2023-09-30,0.0019274733123827276,2.0123476611037954,4.077858043351616,0.05084044764648398,0.43447541088482966,3.120866144513204,0.02931021658063013,-0.6884613568987906,2.2168671623843665,0.03305237677997831,0.21703774588228464,0.20977001660947048,0.0,0.22937334003481666,0.21739753981956791,0.0,0.25533871819612397,0.22991833232515058,0.0,0.2631306298641904,0.2609781706355434,0.0,1
2023-10-01,0.03680243191831558,0.5091131413215044,-3.1275773906591837,0.08444062889375008,1.3527361232412494,0.8495842866184903,0.0901744520669322,0.47126020663652873,0.9023506388854312,0.11101059335907207,0.2729740766663353,0.29583994146589504,0.0,0.23229750237219082,0.28129691982759436,0.0,0.23075692997651504,0.2723376274185287,0.0,0.2726967119748562,0.2774109455291368,0.0,1
2023-10-02,-0.0413210468044494,-1.0605525143351284,0.969142131339872,0.040566091827617924,-0.4960054807220821,1.8510627161364102,0.04321304959914268,-0.34668612874684485,2.0247641025373664,0.04373969542162208,0.500777594680534,0.5488312250425216,0.0,0.3441202370455689,0.424368332886664,0.0,0.271784692367174,0.3442095375336158,0.0,0.2849535264838543,0.29841308942300215,0.0,1
2023-10-03,-0.004181475758509447,-0.4567546322721626,1.5832857539394318,0.0022981729195407988,-0.4157037910359122,1.6393942390528093,0.03866166218509064,-0.22141924217709769,2.017367247813737,0.02983498678275292,0.4464852236321513,0.44847269619909186,0.0,0.3463349257190099,0.3857499494535264,0.0,0.27115187562769083,0.32856268491964813,0.0,0.2849582875076389,0.29368861389324086,0.0,1
2023-10-04,-0.005354814095119953,0.030646044818162212,1.8039917479564807,-0.012127431427380323,-0.4606546929913381,1.8360399090569541,0.04149938373965736,-0.0745287877117661,2.118932901093814,0.012742135203637747,0.4406646519530196,0.3668183582798544,0.0,0.34385248371388155,0.35107600862628485,0.0,0.26936750456283187,0.3140105851289904,0.0,0.2848150896683462,0.2891750491570387,0.0,1
2023-10-05,-0.022313404954047225,0.7385241665492427,1.2598192089668874,-0.036368309693810275,-0.14125251550051768,0.44768968850927543,0.014472137952673311,0.09425492364246238,1.5422235372915205,-0.018545171654694922,0.4588092495595665,0.3378582231416183,0.0,0.3684955148028895,0.347538999428665,0.0,0.27923811004447485,0.3178403227250492,0.0,0.2878744145846026,0.29105906150601074,0.0,1
2023-10-06,0.02109495122828737,0.015099475331871993,0.27731526800393996,-0.05207579038383849,-0.33111437288205586,0.010384153595013958,0.032364838509911203,-0.04127408691441354,0.9811734722023441,0.006467374676805613,0.36838565580855936,0.37835617945324107,0.0,0.38159562899389055,0.3548565100619,0.0,0.28960795533648687,0.3214453352537142,0.0,0.29175731452725207,0.29328272977617975,0.0,1
2023-10-07,-0.006901935694143669,0.9057990061670866,2.373160542389398,-0.017656679273532754,-0.18625325810262988,-0.1986088066342592,0.022909412554084775,-0.04634301437743215,0.9952211688418772,0.007131161536493494,0.24775535613250999,0.31500937368897447,0.0,0.385006337377542,0.32425898873619385,0.0,0.2893776249465223,0.3077574325155836,0.0,0.289661922756829,0.28899928875147407,0.0,1
