,stocks_SP500_cumret_1d,stocks_SP500_skewness_5d,stocks_SP500_kurtosis_5d,stocks_SP500_cumret_5d,stocks_SP500_skewness_10d,stocks_SP500_kurtosis_10d,stocks_SP500_cumret_10d,stocks_SP500_skewness_20d,stocks_SP500_kurtosis_20d,stocks_SP500_cumret_20d,stocks_NASDAQ_cumret_1d,stocks_NASDAQ_skewness_5d,stocks_NASDAQ_kurtosis_5d,stocks_NASDAQ_cumret_5d,stocks_NASDAQ_skewness_10d,stocks_NASDAQ_kurtosis_10d,stocks_NASDAQ_cumret_10d,stocks_NASDAQ_skewness_20d,stocks_NASDAQ_kurtosis_20d,stocks_NASDAQ_cumret_20d,crypto_Ethereum_cumret_1d,crypto_Ethereum_skewness_5d,crypto_Ethereum_kurtosis_5d,crypto_Ethereum_cumret_5d,crypto_Ethereum_skewness_10d,crypto_Ethereum_kurtosis_10d,crypto_Ethereum_cumret_10d,crypto_Ethereum_skewness_20d,crypto_Ethereum_kurtosis_20d,crypto_Ethereum_cumret_20d,economic_PCE_Price_Index_cumret_1d,economic_PCE_Price_Index_skewness_5d,economic_PCE_Price_Index_kurtosis_5d,economic_PCE_Price_Index_cumret_5d,economic_PCE_Price_Index_skewness_10d,economic_PCE_Price_Index_kurtosis_10d,economic_PCE_Price_Index_cumret_10d,economic_PCE_Price_Index_skewness_20d,economic_PCE_Price_Index_kurtosis_20d,economic_PCE_Price_Index_cumret_20d,stocks_SP500_realized_vol_5d,stocks_SP500_exp_vol_5d,stocks_SP500_jump_5d,stocks_SP500_realized_vol_10d,stocks_SP500_exp_vol_10d,stocks_SP500_jump_10d,stocks_SP500_realized_vol_20d,stocks_SP500_exp_vol_20d,stocks_SP500_jump_20d,stocks_SP500_realized_vol_60d,stocks_SP500_exp_vol_60d,stocks_SP500_jump_60d,stocks_NASDAQ_realized_vol_5d,stocks_NASDAQ_exp_vol_5d,stocks_NASDAQ_jump_5d,stocks_NASDAQ_realized_vol_10d,stocks_NASDAQ_exp_vol_10d,stocks_NASDAQ_jump_10d,stocks_NASDAQ_realized_vol_20d,stocks_NASDAQ_exp_vol_20d,stocks_NASDAQ_jump_20d,stocks_NASDAQ_realized_vol_60d,stocks_NASDAQ_exp_vol_60d,stocks_NASDAQ_jump_60d,crypto_Ethereum_realized_vol_5d,crypto_Ethereum_exp_vol_5d,crypto_Ethereum_jump_5d,crypto_Ethereum_realized_vol_10d,crypto_Ethereum_exp_vol_10d,crypto_Ethereum_jump_10d,crypto_Ethereum_realized_vol_20d,crypto_Ethereum_exp_vol_20d,crypto_Ethereum_jump_20d,crypto_Ethereum_realized_vol_60d,crypto_Ethereum_exp_vol_60d,crypto_Ethereum_jump_60d,economic_PCE_Price_Index_realized_vol_5d,economic_PCE_Price_Index_exp_vol_5d,economic_PCE_Price_Index_jump_5d,economic_PCE_Price_Index_realized_vol_10d,economic_PCE_Price_Index_exp_vol_10d,economic_PCE_Price_Index_jump_10d,economic_PCE_Price_Index_realized_vol_20d,economic_PCE_Price_Index_exp_vol_20d,economic_PCE_Price_Index_jump_20d,economic_PCE_Price_Index_realized_vol_60d,economic_PCE_Price_Index_exp_vol_60d,economic_PCE_Price_Index_jump_60d,stocks_DJI_sign,stocks_RUSSELL2000_sign,stocks_SPY_ETF_sign,stocks_QQQ_ETF_sign,stocks_IWM_ETF_sign,stocks_VTI_ETF_sign,stocks_VIX_sign,stocks_DXY_sign,stocks_GOLD_sign,stocks_OIL_sign,crypto_Bitcoin_sign,crypto_Binance_Coin_sign,crypto_Ripple_sign,crypto_Cardano_sign,crypto_Solana_sign,crypto_Polkadot_sign,crypto_Avalanche_sign,crypto_Polygon_sign,crypto_Chainlink_sign,economic_Unemployment_Rate_sign,economic_Nonfarm_Payrolls_sign,economic_Labor_Force_Participation_sign,economic_Initial_Claims_sign,economic_CPI_All_Items_sign,economic_CPI_Core_sign,economic_PCE_Core_sign,economic_Gross_Domestic_Product_sign,economic_Real_GDP_sign,economic_Potential_GDP_sign,economic_Federal_Funds_Rate_sign,economic_Treasury_10Y_sign,economic_Treasury_2Y_sign,economic_Treasury_3M_sign,economic_Money_Supply_M1_sign,economic_Money_Supply_M2_sign,economic_Consumer_Sentiment_sign,economic_Industrial_Production_sign,economic_Capacity_Utilization_sign,volatility_VIX_Index_sign,volatility_VIX_ETN_sign,volatility_Ultra_VIX_Short_Term_sign,fixed_income_Treasury_10Y_Yield_sign,fixed_income_Treasury_5Y_Yield_sign,fixed_income_Treasury_30Y_Yield_sign,fixed_income_Treasury_Bond_ETF_sign,fixed_income_Treasury_7_10Y_ETF_sign,fixed_income_Treasury_1_3Y_ETF_sign,fixed_income_Investment_Grade_Bonds_sign,fixed_income_High_Yield_Bonds_sign,bull_market,bear_market,trend_strength,economic_Unemployment_Rate_sign_yoy_change,economic_Nonfarm_Payrolls_sign_yoy_change,economic_CPI_All_Items_sign_yoy_change,economic_CPI_Core_sign_yoy_change,economic_Real_GDP_sign_yoy_change,economic_Potential_GDP_sign_yoy_change,economic_Federal_Funds_Rate_sign_yoy_change
2016-10-27,,,0.07724788799159898,,0.007142949002709287,-0.03218930791969843,0.017030871175386375,0.012222006528094687,0.021741721923984603,-0.026960705785957773,0.04198358310864947,,,,,,,-0.16435395103979467,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,0.07489818825688688,-0.09703669500252954,,-0.0018436094473692766,-0.03342452961578324,,-0.002449085018681685,-0.024010808233883574,,0.001794926901383942,-0.011390560528282356,,0.09065038473922771,-0.08493246232459684,,0.07649901748994448,0.003217230440552221,,0.026757953126222755,0.013126536106407016,,0.008593246606528382,0.003350759339275866,,,,,,,,,,,,,,,-0.1835016226522087,,,-0.09536654799348199,,,-0.04843573343013041,,0.0,-0.01617374339348332,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016-10-28,0.040767718814817666,,,,,,,-0.12365660471204043,-0.1260031108679005,,,,,,,,,,-0.18243894872758848,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,0.032306945069746185,-0.12760995689005628,,-0.18424908091309022,-0.04567967330317835,,0.010748509795167616,-0.025362887941163703,,-0.005631354530315935,-0.011162184115502849,,0.010399165835532242,-0.16833252570439639,,-0.10329224599308295,-0.06374036688433216,,0.01353014607432157,-0.022360271475938887,,0.003315212935674605,-0.006008730561611664,,,,,,,,,,,,,,,-0.18350222146372797,,,-0.09538464110771194,,,-0.04847166377233003,,0.0,-0.01618567363436363,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016-10-29,,,,,,,,0.0,0.0,0.0,,-0.16113640135967466,,,0.04160075631803073,0.09653649154690558,0.04757173388963154,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,-0.07932368692770309,,-0.06717102537989594,-0.08106789862338615,,0.0,-0.04689457509146344,,-0.0005496080340503529,-0.016445710255628465,,,-0.08497624267108006,,-0.002775129144899968,-0.0804663077023896,,0.0,-0.04651024679708193,,-0.0005347289207823236,-0.016485900213769722,,,,,,,,,,,,,,,-0.18350262066872347,,,-0.09539943891926861,,,-0.04850412464400389,,0.0,-0.01619719642322326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2016-10-30,,,,,-0.17449512305007453,-0.18370766571824992,-0.1644092068500259,0.12179353980786733,,,,,,,-0.06669212441247474,-0.11455952327101704,-0.08093481863801821,0.056941542062082906,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,0.01978704630778716,-0.1273266846529162,,0.002061110252788101,-0.08403339601956217,,-0.04903952401544387,-0.04708381102076642,,-0.000957035474959067,-0.016448489855149573,,,-0.12981228535044675,,0.0022855837062023543,-0.08357039198535698,,-0.05219925164310624,-0.04673907507235053,,-0.000614225668224444,-0.016487352026121616,,,,,,,,,,,,,,,-0.1835028868041947,,,-0.09541154244236305,,,-0.04853345517505692,,0.0,-0.016208326202000634,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.19526248771921684,,,,,,,
2016-10-31,,,0.10267268186870937,,0.006729314708894041,0.010320448854041597,0.00545090571147,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,0.07909334536681745,-0.15863439038689875,,-0.0004249307685417758,-0.08890626361934462,,,-0.04782547918061175,,-1.0456124856950133e-05,-0.016498769651160594,,-0.0405563118555774,-0.1580816542954887,,-0.03548662918671275,-0.08821337442606991,,,-0.04758248066664805,,-0.0014963055711432194,-0.016524688479043315,,,,,,,,,,,,,,,-0.18350306422731166,,,-0.0954214427973904,,,-0.048559960597067575,,,-0.016219076866184734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,
2016-11-01,,,,,,,,,-0.001715374019152005,,,0.06490209790713775,-0.10944059727199806,0.02749256857741722,0.10545738589667808,-0.02803440233319965,,-0.10950348662387699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14495968164009243,0.12404053601265908,,0.004671415417381697,0.014408017710727528,,0.03411322817739104,,,0.05598404233074161,0.062076560144686654,,0.054041622289436875,0.025004635396316033,,0.0045998217145488685,0.005336282455870922,,,,,,,,,,,,,,,,,,,,,0.15925533683669313,,0.010491907071444206,0.0038640666071565466,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2016-11-02,-0.038639341693411655,,,,,,,,,,,-0.02065390465164807,0.04512295517968101,,0.005883023219560135,-0.016607359615319894,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0013211240486940001,,0.11276003927611589,0.08314184321772089,,0.08451021405180925,0.056440015177365854,,0.008491130036072825,0.009351811602036575,,,0.16114697042274018,,0.08364130508883383,0.11929581935827893,,0.07062867593106215,0.07091543618920682,,0.015372673590540176,0.022221987186354264,,,,,,,,,,,,,,0.0,-0.11809120693668884,,0.0,-0.07838708973546205,,0.0,-0.04606331265163155,,0.0,-0.016047897408648537,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,
2016-11-03,,,-0.0768778059727292,,,,,,,,-0.00851931807012174,,,,,,,-0.07019062904878115,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0805337168352851,-0.18067379455588306,,,-0.07239395639293533,,0.028695259830703534,-0.02294504264898034,,0.0032472654513913124,-0.006825423256465846,,0.047865333657770126,-0.060390681595205,,,0.021809568222030062,,0.06923607609570559,0.03620660352631977,,0.014120291859404777,0.017599300316708533,,,,,,,,,,,,,,0.0,-0.14551094193535596,,0.0,-0.08197891842621574,,0.0,-0.04633886303591406,,0.0,-0.01606415934580785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,
2016-11-04,,,,0.0930930655876705,,-0.1547891551390571,-0.07229957141940957,,0.14857133868067574,0.079415620611893,,,,0.092722569531001,,,-0.05374381876349299,0.15249148630710785,,0.07858126445533764,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1153241767672819,-0.0681665830394309,,0.0041896709440985,-0.08080543152905106,,-0.0021610350775400633,-0.04857098954572581,,8.41540440588151e-05,-0.016053027493942662,,-0.11931468888307006,-0.04162580316255249,,0.022607886754898887,-0.07790425458757888,,-0.0018553284001802117,-0.04837439826034762,,0.00047849564103641384,-0.01572910774127978,,,,,,,,,,,,,,0.0,-0.16017262527758225,,0.0,-0.08473672798774712,,0.0,-0.046585521243907024,,0.0,-0.016079858064667163,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.09199273768176863,,,,,,,
2016-11-05,,0.07671731755480682,-0.04247388179696476,-0.006245371767232277,0.04223271660959571,,-0.06351331545981209,0.0,0.0,0.0,,0.05307415640824198,-0.04858170314984478,-0.006586615566486542,,0.11251224207872146,-0.13704181925355974,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133318162276157,0.042162345469238804,,0.05210873862839849,-0.02205310755313017,,0.0,-0.03462854174259644,,-0.003180858542736642,-0.01595072225129679,,0.014658044333880849,0.042968412041707316,,0.05610499220390297,-0.02322787723750297,,0.0,-0.03406118403624592,,-0.005709421380425295,-0.015933898018842152,,,,,,,,,,,,,,0.0,-0.16872543030515919,,0.0,-0.08688198549614845,,0.0,-0.046806552328110596,,0.0,-0.016095014048067458,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0018787493685739065,,,,,,,
2016-11-06,,,,,,-0.0692505930934435,-0.11646028658308627,,0.0638849091363618,-0.13424359053498502,,,,,,,-0.16547189544925256,-0.14961294601725827,-0.17622649363880183,-0.08419914016323926,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.03754376217756694,-0.08441049726707428,,0.04202809396078888,-0.0434885322832097,,-0.007147655275557274,-0.03634225344579034,,4.9926031269631466e-05,-0.015970371180042187,,0.13207046422824487,-0.08418033613797737,,0.016833847970255,-0.04420932929265753,,0.0010599174584691173,-0.03585812356222806,,-0.0008450566559055073,-0.015954137078020958,,,,,,,,,,,,,,,-0.17396826196130988,,0.0,-0.08856773850708344,,0.0,-0.0470048082677853,,0.0,-0.016109646969415636,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,-0.002075234651607971,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.11408778508250439,,,,,,,,,,,,0.09804451756645549,,,,,,,,,,,,,,,,-0.17728000930914245,,0.0,-0.08990298202882552,,0.0,-0.047182788323518965,,0.0,-0.01612377572888868,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,
2016-11-08,,-0.024856319286446715,-0.07118000087672616,,-0.09257051727806453,-0.15098461393879392,,-0.03242235167616636,-0.0540965741654067,,,0.11388519762671745,0.014683470106577445,,-0.1405227791456125,,,-0.0855811650435554,-0.14644248994141307,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0812966546424474,-0.17632258756110397,,0.009170996400746922,-0.09399733901872864,,0.007442733095560428,-0.041264107945398365,,-0.12125670833707314,-0.009959100364495765,,-0.1488991118744818,-0.18259885298135847,,0.019113932869410766,-0.08778800033878764,,0.016541932283709038,-0.03328582411414338,,-0.10152721643770202,-0.0066745289246767925,,,,,,,,,,,,,,,-0.17941168958275966,,0.0,-0.09096726779961917,,0.0,-0.04734268912982076,,0.0,-0.016137418487752964,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,,-0.19335907099207583,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.04767858377592982,-0.13608862003674949,,0.07611654529847067,-0.02208083233898872,,0.08217919558524067,0.03504390480380115,,0.02872588135806997,0.0368370169844594,,-0.07155802469404915,-0.15055970546792208,,0.06495635011712864,-0.036669080628653594,,0.058747387757342784,0.017357863092515746,,0.021461722151705054,0.023240273781001575,,,,,,,,,,,,,,,-0.18080044228543912,,0.0,-0.09181984000499488,,0.0,-0.047486446523638204,,0.0,-0.01615059270090946,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,
2016-11-10,,0.055188261264613736,,0.05301366173546773,-0.048094871704926656,-0.06291945292724777,0.12054572941687591,-0.026194529455731197,-0.03325654274916301,0.19961606264757292,,,,,0.03475428272473691,-0.13464486066585302,,0.04624808737983366,0.00512980346826164,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.03746969916972698,-0.12380708593445044,,-0.002688190474499086,-0.08942137934248628,,0.0009652276675107263,-0.048810097308035316,,0.0006244479467978348,-0.015525002305563085,,,0.18227006788648348,,0.04158049440902545,0.03165667357928359,,0.022213563560348648,0.006888768453570782,,0.012736730545096497,0.005417524699686149,,,,,,,,,,,,,,,-0.18171230784189052,,0.0,-0.09250555772175773,,0.0,-0.04761577067196843,,0.0,-0.01616331514777003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1045304573973882,,,,,,,
2016-11-11,,-0.10276402260023798,,-0.03613864034436731,0.1035952313501447,,,0.00908029497762275,0.004989584864733443,-0.11450204896108551,,,,0.17109475523161333,,,,-0.0958409323993773,-0.1829618010693489,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.03535593011853089,-0.0590867266372459,,-0.050165384080380515,-0.05809721954397651,,0.0022693960216602083,-0.03889365192692662,,-0.04920928660445911,-0.015020993816422634,,-0.040857215246620116,-0.17178887714211644,,-0.021600049826666412,-0.08482489841975338,,0.013431523768393072,-0.03540159303424728,,-0.04397526697470877,-0.007506033785518285,,,,,,,,,,,,,,,-0.18231412868359465,,,-0.09305885602534181,,0.0,-0.04773217573065147,,0.0,-0.016175601961569197,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0844207247220784,,,,,,,
2016-11-12,,,,,0.15923302761231817,,,0.0,0.0,0.0,,,,,0.08029537205129134,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,-0.15143967705310168,,-0.0652927851023315,-0.0825517478647575,,0.0,-0.046272675009077835,,-0.061043791596068986,-0.016458567005559144,,,-0.16186055267796917,,-0.0690746274136419,-0.08889629856868764,,0.0,-0.04797537107294236,,-0.024095482486537922,-0.016516495723790547,,,,,,,,,,,,,,,-0.18271267065447572,,,-0.09350646861593936,,0.0,-0.047837005012297595,,0.0,-0.016187468657200332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.009974338209951195,,,,,,,
2016-11-13,,,,,0.10422006722871768,0.16585690943452458,0.14204289493179112,0.08506834080339454,0.14385592941259784,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.03173369252967495,-0.16356728033730583,,-0.045909795353231475,-0.08518031895559375,,-0.011763703484171328,-0.04652624787050996,,-0.00020389140687882001,-0.01646092115502118,,-0.011202901692687672,-0.169744825586989,,-0.09046445521433899,-0.09016431885152276,,-0.043812398565937216,-0.04805617744173729,,-0.0022739735723324994,-0.01651694095080425,,,,,,,,,,,,,,,-0.1829771878626798,,,-0.09386934464830488,,0.0,-0.04793145244470298,,0.0,-0.016198930157666824,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.009593856305549986,,,,,,,
2016-11-14,,,,,0.021383179537500574,0.04067921695199295,0.043542488069173046,0.0006003474936697728,0.018218908281451673,,,,,,-0.018056721349199667,-0.053964067681063654,-0.03444744539925093,-9.635983024092187e-05,0.013402635804374619,-0.10232401924414236,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,-0.16866884725128084,,-0.014168225635390774,-0.08621415466638571,,-0.011349495691426736,-0.046379516726505865,,-0.028891329385141495,-0.01641530146401593,,,-0.08793461624553778,,0.011185437593151715,-0.05479457044158209,,-0.004488043012360721,-0.03292249362010091,,-0.04112075400683135,-0.011722285919678055,,,,,,,,,,,,,,,-0.18315301232022407,,,-0.09416402709547445,,0.0,-0.048016580948022414,,0.0,-0.016210000819223525,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.01921957844902411,0.0,0.0,0.0,0.0,,,0.0
2016-11-15,,,,,-0.14619802883144206,,,-0.14150419505198408,,,,,,,,,,-0.19977924272523762,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,,0.13878990736419516,,-0.005623533275309178,-0.006309619584495607,,0.025764566074559125,0.0005702852959061921,,0.011237137900953709,0.008237652240096205,,0.13568215517255577,,,0.02411282995003705,0.0635056463022119,,0.03717730747449166,0.03840959363726215,,0.02583196121214093,0.02336373435423278,,,,,,,,,,,,,,,-0.18326999823036005,,,-0.09440366253820198,,0.0,-0.04809333823889195,,0.0,-0.016220694455289175,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0
2016-11-16,,-0.02099914189983254,-0.026168269928520727,-0.031083209466254758,-0.029705755175398973,-0.05984630631686738,-0.0354662387556518,0.00466571242605629,0.016846710798681386,0.07422784259650572,,,,-0.1437923752266851,-0.10703137600528556,0.07241928618770022,0.08074903969271241,-0.07477412703311759,-0.02185437005739277,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.00968467125993433,-0.043080851278034626,,0.01691510094212334,-0.04854181422104442,,-0.0058280239816647095,-0.0343015204542364,,0.0010592290555313522,-0.014219919394855118,,-0.030943341487033038,-0.18348727048205493,,-0.014017892344075245,-0.0939838319154096,,-0.016585492656856937,-0.045383666031564296,,0.0025149485558462192,-0.013225548307245871,,,,,,,,,,,,,,,-0.18334788669630175,,,-0.09459875312797217,,0.0,-0.04816257047495509,,0.0,-0.01623102435919821,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,-0.07835724090564122,0.0,0.0,0.0,0.0,,,0.0
2016-11-17,,,,,,,,-0.0727545353939445,-0.08116432054937284,,,,,,,,,-0.16660147088518595,-0.19605956172515537,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.06289945855398571,-0.11211962129626318,,,-0.07210348958595869,,-0.004349179064967679,-0.03474170947028399,,0.005671790194669901,-0.007895861598655074,,0.04689519890534655,-0.12031179242979695,,,-0.05740972305587466,,0.0017046746852009687,-0.021147085048706216,,0.010777938348477178,-0.0005525736941616177,,,,,,,,,,,,,,,-0.1833997670202483,,,-0.0947577246084994,,0.0,-0.04822503407801704,,0.0,-0.016241003325854875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0
2016-11-18,,-0.11601415915485025,,,0.1476662744034829,,,0.0034751314926950716,-0.016291454355107593,-0.08488813583271315,,,,-0.1276209718269996,,,,0.02667088866131606,-0.013135200771100197,-0.08553561203033822,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.11801497887650547,0.027460863010497105,,0.06094399848918308,-0.019628434099578262,,0.007796312659995364,-0.02349768315797751,,0.0022158872801272267,-0.011796446987769604,,0.0782237366031775,0.06807241704359179,,0.029614979022901,-0.02629551874425662,,0.004885308327650328,-0.03026227886635502,,0.0005011365003355639,-0.013278507764382441,,,,,,,,,,,,,,,-0.18343433378309726,,,-0.09488736074815307,,0.0,-0.04828140601400566,,0.0,-0.016250643672355403,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.10083135220454009,0.0,0.0,0.0,0.0,,,0.0
