,crypto_Ethereum_cumret_1d,crypto_Ethereum_skewness_5d,crypto_Ethereum_kurtosis_5d,crypto_Ethereum_cumret_5d,crypto_Ethereum_skewness_10d,crypto_Ethereum_kurtosis_10d,crypto_Ethereum_cumret_10d,crypto_Ethereum_skewness_20d,crypto_Ethereum_kurtosis_20d,crypto_Ethereum_cumret_20d,crypto_Ethereum_realized_vol_5d,crypto_Ethereum_exp_vol_5d,crypto_Ethereum_realized_vol_10d,crypto_Ethereum_exp_vol_10d,crypto_Ethereum_realized_vol_20d,crypto_Ethereum_exp_vol_20d,crypto_Ethereum_realized_vol_60d,crypto_Ethereum_exp_vol_60d,crypto_Solana_sign
2023-12-21,,147.56721382277652,152.83462264023387,,,,,111.82644046146353,138.99513347267913,166.96828207154638,147.7768401457342,131.20221931175325,,98.59204009548971,70.18624243823149,81.40275668433105,24.005379269263194,38.81189153543438,0.0
2023-12-22,,,,,157.99174067462502,,,108.37272574768872,138.40964247196513,165.04149418485724,,,128.16174790752552,111.23631248795608,69.05575044996249,81.08591774574224,21.15340772132025,33.847603862440074,0.0
2023-12-23,,,,,,178.29438564722562,,,,,148.89147190961327,119.70019435231687,128.61937243178818,111.32090940969732,67.37331334510873,70.06277772437797,21.135090496414392,33.76803109557778,0.0
2023-12-24,,154.06678042023498,152.22605594778906,158.13655749008672,,177.3559282174057,,,,,148.306002838775,107.96500977176242,128.75466089674194,110.89932023006818,67.37034936270192,69.59798168460354,21.17307699978588,33.556367192280355,0.0
2023-12-25,,,,,,,,,,,146.9304211490554,108.34180545191865,,102.37986079264746,67.60877604442386,69.61841861534384,21.1759739320874,33.561340938975,0.0
2023-12-26,,,,,,,,,,,146.15847370228633,109.004051572158,126.1079172305733,101.80435507398873,67.77798905473465,69.01825401708425,21.17462898628648,33.454558965404516,0.0
2023-12-27,,,,,,,,,,,,,,,68.79714172660299,,23.644261178752362,40.939711450266614,0.0
2023-12-28,,154.2717692767622,151.95836260735746,,159.99464626793744,172.59503610645388,,,139.6418799404708,,146.13907091484396,106.62649338839208,126.44402407092237,100.7316687056623,68.79430686743733,68.82312068960947,23.629190964855525,40.791098607319014,0.0
2023-12-29,,153.63263979818942,143.76411257231388,153.86381883720802,155.9053288405272,164.95660707486775,156.28276513379146,120.90663528712051,145.09553327338423,,146.03422408057241,104.42882693579496,124.81382480335668,99.62819300980861,68.85771340441762,68.76587957615548,23.64061748699732,40.619174180630054,0.0
2023-12-30,,154.9529118152335,,,159.31897396989382,,,130.58892254902977,146.45019141159585,,145.93597784085085,105.34282726526116,123.03112157314449,100.40311243614777,68.8059570776349,68.86868848479207,23.115931652889312,40.63902213420759,0.0
2023-12-31,,153.5767589649143,136.23026376920632,,,,,,,,146.91503809969032,105.27817032783359,113.57618366694864,101.45233937444335,76.82152588143262,69.08350533454204,21.686751320649783,40.737007439009844,
2024-01-01,,,,,161.1118704859284,,,,,,,127.16154013453244,114.055508440989,103.86975598847611,76.12290250321138,69.19588598731995,21.588702369165684,40.62071955006394,
2024-01-02,,,146.98195790720868,,161.63759531390025,162.54977910823328,,,,,148.0507106242686,128.90316584248555,114.11474987513257,104.46038417815242,76.35940848034613,69.68503957314695,21.616519976590702,40.673934809124894,0.0
2024-01-03,,,147.39095907115896,,,,,,,,,,,,85.65399144330257,,24.386584277043717,48.38518087049263,
2024-01-04,,159.24704155431417,,,,,,,,,148.71120223360953,131.54464372399565,113.99386840132719,104.36906823386005,85.71822469371277,68.25323406123287,24.35736318669088,48.28130924712516,0.0
2024-01-05,,162.07981367592885,,,,,,,146.2747849635117,169.74984614453464,134.51916590830447,133.93296391816816,114.23065953700903,105.64294492442987,81.57682232996278,68.35857169519979,24.330897346577995,48.55329735321507,0.0
2024-01-06,,166.36681890624817,142.32852213757482,,,,,130.8311031032301,139.19660453865424,165.55047146775723,136.30118957618794,134.8390327612578,,94.51193683942182,76.42180763680594,68.60554965402568,23.164379650135945,47.01192612462675,0.0
2024-01-07,,168.84891202900653,142.48148902655976,,163.26980366195076,160.99765436383396,155.5591107790525,,139.42334591571526,,136.71565413414228,136.52254355929517,100.92139556162752,94.44974798683042,76.42261504146782,68.96192507793086,22.102593328585638,46.97217826319638,0.0
2024-01-08,,,,,,,,,,,,,110.5353489883361,,78.43530699217918,73.9167182960227,39.120717324962015,47.79073854477069,0.0
2024-01-09,,,,,167.52047116176396,159.36397445845952,,,139.840747512642,166.34239214222,138.04839512657938,136.57816258082903,110.25536547299961,95.3589903264642,78.44661414804912,62.216293438405124,39.169804267005546,47.787494600358556,0.0
2024-01-10,,,,,,,,,,,,,,,,,46.628682305827695,63.93876343511676,
2024-01-11,,169.27811273222034,,,,,153.86683471900238,137.63391698100153,,170.64863391620287,141.8063904846577,135.5193456813778,110.49927844384871,96.00452060274789,77.10879542094118,62.44423626308673,46.6351592541116,64.01847537740582,
2024-01-12,,,,157.94732639712805,172.06971707899663,,,139.05369883606926,,,142.42659810880545,154.24276145725673,101.89951994176238,101.53354469032143,67.59680048234021,64.30683557484468,46.790904619940044,64.00461752856826,0.0
2024-01-13,,,,,,,,140.50027968293125,138.29280795778223,,139.10385003793525,154.55719928419458,107.90640822308661,102.43031792081669,67.58650922809454,64.14381598506431,47.06887250690496,64.1155987225564,0.0
2024-01-14,,169.2740386883732,,,166.86061271503075,,,134.8928824646022,,,136.52639004089457,160.83599192247667,111.72208040516696,105.36358630234368,68.44025386246658,65.81644918715985,46.733754565655836,63.67911536765345,0.0
2024-01-15,,,,,166.50954738719804,163.83362874135778,154.89397062749862,145.32325932174632,138.28813836262478,,,161.56892349824912,111.65603629950101,105.14188182596811,63.53330039315714,66.2845924011301,47.37607488756024,63.612223128383626,0.0
2024-01-16,,171.7116242213534,142.45783428371456,,,,,145.374396163439,,,134.6470285646073,159.28359459505205,111.7301823248359,104.74362482343108,65.94080813349886,66.31606705396787,47.39274594652094,63.52546705748065,
2024-01-17,,,,,165.12161022517384,,152.24034282343882,143.67085778899465,136.10175517732102,170.29385314223774,135.67136429750764,157.7222604334785,110.7407225958168,104.85564507132649,65.92893804956313,58.986655415831876,47.41734207992168,63.27060756717088,0.0
2024-01-18,180.88891573982028,,136.79554302091225,,,,,143.6546083799827,134.44781105378632,167.84972420644354,136.09516735309828,151.62464666542337,110.70822846375026,91.5778604837512,65.92249780037235,58.424027387216846,47.41888814540215,63.215682978970975,
2024-01-19,,,143.16658762497735,,162.6779872180841,161.42934971442534,154.44121466509796,145.98975401322468,134.09279455438536,179.34410959427507,143.664294536371,152.02029364577018,110.71941095477686,91.37195130631596,65.88737487307269,58.74662757509061,47.414192517404345,63.251059156426706,0.0
2024-01-20,,,,,,,,144.90157180337658,131.00060799491726,178.77707579810405,144.65359581838717,152.5726256594169,,91.63601125974454,65.88314100695521,58.78443922012938,47.86255011237871,63.3242026501315,0.0
2024-01-21,,,,,,166.63006124218262,,,,,,153.22462702449036,109.36711705608396,92.2990232490749,66.07015356769739,59.228636159930325,48.74029706240787,63.558541096384616,0.0
2024-01-22,,,,,,,,156.38897722454192,,,,,117.73171317518016,,69.62371681299788,73.93782189192488,50.190638039784254,64.94317447582412,0.0
2024-01-23,,,,160.1028683013933,,161.02660596972854,,,,,144.531036424275,155.06142501144663,102.21842899972991,92.43882283718963,72.13191201136507,73.88219447300759,50.2299922463028,64.89712676509093,0.0
2024-01-24,,,,161.06887559081784,,,,164.12464221095843,,,147.8656468012423,155.20579744563688,104.34629063828338,92.87207998981066,72.30130747623791,71.43947794223534,50.22769217647922,64.89319878150756,0.0
2024-01-25,,170.70057464440842,132.89397715979229,157.34249336100362,,,,164.18566996734543,131.17655022559612,,144.30698289373294,155.59387723702815,106.41063051558046,93.53244955431379,72.04362019448834,71.77835811826981,50.23598476194798,65.14908849235553,0.0
2024-01-26,,,,,,161.31401454268482,151.80010061737946,171.0952566882983,138.51553548995125,,,,108.19682215436457,82.15694587606045,71.82855975138155,71.84693018882517,49.03157488000229,61.567880225684426,
2024-01-27,,,,,,,157.0543564409968,171.26209714445193,138.55806321012253,,,156.6286285041796,102.97115548632625,82.8466134270283,70.95256885643357,71.81079602718557,49.031804544754806,61.73434847118118,0.0
2024-01-28,,,,,,,159.30740423460406,,,,,156.45260410314407,102.55827435707103,82.0503267827229,72.70222001741712,72.31866822413535,49.01180809201149,61.97419246113728,0.0
2024-01-29,,,,,,,164.27056565603888,165.1733023562383,144.92986254805004,,,174.61478290549417,105.41214216774168,88.73352163992628,72.78673691355586,72.75519417230203,49.02706584333301,61.74718702526225,0.0
2024-01-30,,,141.60139162075842,,161.00956682009192,160.79401599861768,,,,,145.9515907987748,174.46393910152312,104.22773295408786,88.4427392602109,,72.96012067256633,49.02772373752502,61.71764474053892,0.0
2024-01-31,,,,,,,,,,,,,104.37085817610601,93.92592485012304,72.78558272224707,72.69851565759853,49.04977098287309,61.73282369625676,0.0
2024-02-01,,,,,,,,,,,145.97013760695927,173.63422030572434,,94.00137969286516,64.81090401244533,72.4824460880375,49.045831506297574,61.68854245096267,0.0
2024-02-02,,,,,161.66176728098372,,,164.75487657629833,,,142.86441262590228,175.07401904717878,117.50221591370926,94.04720144517603,64.9665454714928,72.30855565743443,47.27625503893219,56.05576569217797,0.0
2024-02-03,,181.6604206592912,,,167.93400757388923,,162.75093894657712,,,,,175.6183831874044,117.51834688664384,93.91688103784278,67.62900118536051,72.26960537889589,47.27946342417583,56.24159658617369,0.0
2024-02-04,,178.5420061222637,,,,,169.73915350575447,165.36196472788035,,,136.32223876213916,175.51935219606742,117.57491750011823,90.35949194604234,52.72808126802757,72.64838549675197,47.31961610971676,56.23861576056978,0.0
2024-02-05,,,,,166.45920381545812,,,,,,,174.4509555008945,120.5521185357658,90.08199052359103,55.17343390683816,72.54733677992803,48.130815682895374,56.32347826615126,
2024-02-06,,,,,,,,166.61921907928178,142.4535144141748,,,,,,58.59093979714677,76.1161554951014,48.278192095503805,56.19396312477895,
2024-02-07,,,,,,161.23135311592563,,,,,135.93856741280882,156.3464758541627,120.84581916343626,89.45664182432104,58.62402397879729,75.65284453118053,36.798964754408175,55.28812396367402,0.0
2024-02-08,,184.5477584553864,137.1629084714351,154.43226475306648,,,,159.81174962376187,140.89232406228484,,136.0798245974646,157.44732135670415,121.98672100861559,88.77553271155702,58.61117962863085,66.01030445243853,36.74003828968038,55.28368511044434,0.0
2024-02-09,,,,,171.33703603910115,,,159.08442314397502,144.45272628069986,,136.17825498502455,160.17738687080922,125.43897491939944,92.28138348153834,56.77764002754754,66.27944555232878,24.56240867907897,24.05215422902587,0.0
2024-02-10,,182.35607059593397,139.95721188704653,150.296059664954,,,,161.4337208943307,148.36042785880488,,134.2322410414981,158.77391229985497,,92.12240527944347,56.77983986253777,66.28710757470566,24.549209000903176,24.08718496082047,0.0
2024-02-11,,,139.70454538086275,,176.2238579434797,155.080536583844,169.46915314146742,,,,136.3716193231206,157.7881856279234,125.50048435385102,91.53569921602097,,64.89994690796998,23.9278604878057,23.369039658111788,0.0
2024-02-12,,,,,,,,,,,,,,,67.4694044478386,,25.593574079680014,30.789073861372003,0.0
2024-02-13,,183.09962912900798,,150.33204052127624,171.08288075559736,150.42720197509766,166.57740509564152,161.48343398537776,133.6278592694847,177.64452355274514,137.29212512385575,159.49928143502106,114.69004577025316,91.19498840333155,66.64289148966661,64.60887076084086,26.129350411862383,29.953093905267984,0.0
2024-02-14,,,,,,,,166.8408183965904,,,145.8134935013496,163.48518783195223,118.31424056786541,95.2407033421272,72.51885768695976,70.15222266423693,26.300112110778713,31.913529241725325,0.0
2024-02-15,,,133.54217981244588,147.98803000122723,172.08914115382458,151.9391301794205,168.81293015156652,168.77265648317265,,165.29594459574542,145.7930893546355,164.06718301469783,118.50323984213288,95.39767123939086,71.40207897824865,70.26690094128355,26.20635494001554,32.025715225014814,0.0
2024-02-16,,185.6133906357221,125.32494596054298,148.8751762721364,,,173.23237681396256,168.72356437117736,138.20408114144652,164.80018690742912,147.85126283948853,152.51097184518707,118.29191133308778,92.13277834151948,71.45993098458025,70.25082353033743,26.085433828502552,32.091172085041194,0.0
2024-02-17,183.3883875846131,,,,,,176.43413735858257,168.78022859513763,131.53046828819592,162.0822754059914,152.76895270269438,150.799604776905,108.01885686998489,91.5467548201251,69.2686463487479,70.23778349388488,26.054936951471646,32.16290181050373,0.0
2024-02-18,,,,,,,,158.05240775876825,,163.03175727995202,152.77428868347468,146.55500543796774,103.80341473312316,91.85514444790485,69.32708827556428,70.39282033058309,26.2098696569734,32.07441650065059,0.0
2024-02-19,,,,,175.896649304443,,176.50401304009768,148.81910700526845,,159.753845417985,,147.4239340966342,103.82845756707123,92.36448821764579,69.33570102695921,70.17928107284826,25.586514972139252,31.995799686473557,0.0
2024-02-20,175.8581575386128,,136.32052914321474,146.64265999006824,,165.0794478435644,178.98456476314848,,,,151.18064033951276,148.83410295523973,103.8472582261341,92.93540198699911,74.39946341813098,70.01721752367064,23.285182923756615,31.88599533771476,
2024-02-21,,,140.32171343384675,148.88769105354024,,,176.74562288392767,150.05386692236885,,157.14488713803482,155.93630335851867,,106.0031956085535,105.25749123678689,75.93400656797613,70.93012712680263,19.6020255555888,26.338708636522878,0.0
2024-02-22,,,,153.00365739605132,,,,139.20182967537258,134.52347165476903,153.15631946161753,155.9965743367383,148.34467238247979,116.74678992002438,104.67532037501985,75.77158972278099,55.047139986568915,19.35744439236374,26.37795572217594,0.0
2024-02-23,,,,,,,176.63281434090484,141.99207762718507,,145.85575594971897,154.38753464256075,153.44991308843362,118.09963286910823,106.64023823909426,72.99506823253652,56.63623426738765,19.44217788241015,26.26438783133566,0.0
2024-02-24,,187.96901228285523,139.84447232391665,152.30092982788213,,,,,,143.4385047370429,142.8879315472769,161.71664628524783,128.9361639740271,106.26989552320096,70.695775237385,56.05052913015912,19.44075696858049,26.12678092817135,0.0
2024-02-25,,,,,,156.39875965688174,,,,145.48962528089584,,175.89401049357159,126.97211079065221,111.65890412229189,70.9774607841283,58.23199745226777,20.649988834353618,26.719521164167254,0.0
2024-02-26,,,,,,156.7843835513072,,,,145.57274955594278,145.09829587656236,175.79146887597258,126.72391732355928,111.45999756950889,71.16473636644652,58.50667794253614,20.65086468403347,26.58429482621751,
2024-02-27,170.94350507217263,,,,,,,138.37849130304082,117.94862921890984,137.1301063065608,135.91430132719628,176.16044402223443,126.44187086853948,109.76787819158173,71.16806812796655,58.31105846726048,20.660251298141347,26.474674119652718,0.0
2024-02-28,,,,,,169.1003055962742,178.74228637685547,,,144.77577774712256,,185.00945535194694,127.02859125913983,112.46973517172145,71.40781822839529,60.13367857423879,21.12219181091653,27.17590825673825,0.0
2024-02-29,,,,,,,,,124.29615199154978,146.8764757204493,,,128.5946783902113,120.26597785972291,69.91063178610503,61.64827334172356,21.17140594518483,27.037913733342762,0.0
2024-03-01,,187.63775266634215,,154.47167242985225,182.74215984812352,171.45385748674505,174.6389548799131,,128.4954063408166,139.79346985542725,131.24411085111177,184.58037966513587,128.62229793637866,118.04950575500419,69.86698240466586,61.41416398601692,21.15612990403496,27.02382692272245,0.0
2024-03-02,,,,,179.20209536832448,172.29062777711397,177.2740441841068,144.00272231741548,130.9812360092652,138.75917990219253,137.17278320419945,182.20482949074966,129.55524782383873,117.11909426226559,69.8499308799755,61.26894754483809,21.16906056447233,26.943284273716817,0.0
2024-03-03,,190.79335952126016,139.82809201620196,152.6856122464451,,,183.38310116612584,,137.18220558292592,142.57646211627699,137.33691081012833,181.03683992148405,126.81038982000743,116.07345462977779,75.81889600653112,61.44429934921186,26.340064846619022,26.829268450427,0.0
2024-03-04,,,147.21395575803058,145.78276262986222,,,,,135.75655610543927,148.88189023804003,127.8827908148052,170.50601850913515,130.8881715713536,117.12032026782147,75.17337670300837,61.5361601466207,26.5581828591145,26.88920097274789,0.0
2024-03-05,,,,148.44292010881037,,,,146.27541135986135,138.2242297898028,,133.62516647287316,,,,71.91286483618003,67.74165035659708,26.76322155806652,26.914669234957245,0.0
2024-03-06,,,,,,,193.0395183335093,,,,,,,,88.53055165943593,,28.459974440175746,37.03400529130648,0.0
2024-03-07,,,,157.3295538889779,,,191.39362972487476,,,150.5314571718299,133.9982799859329,169.85115024544552,130.2682484981475,116.87985174650699,85.63673583248921,67.70214275055491,28.27744187877289,37.31024343109091,0.0
2024-03-08,,,,154.0105803455776,,,189.5914959579674,146.1441808215059,,150.87236417536042,132.08336085776887,169.6262694717929,119.75527059291184,116.00788612769928,85.12977641374468,67.32195062186283,28.666408481708892,37.525850859417076,0.0
2024-03-09,,,,,,,,,,152.45022484133162,132.07444409972916,168.32925380627916,120.24955368001838,115.23756931291888,85.32334904716765,64.72910982583265,28.666690075541133,37.51405203598341,0.0
2024-03-10,,,,160.92831583138732,169.8322809208428,177.73687318763595,181.85141381605598,,,147.92478607507107,127.98454383729472,166.36527378811184,120.25437691757975,113.70711336068207,85.1373541367375,64.75940024309537,38.59405815756809,37.557574244866814,0.0
2024-03-11,,,,,,,185.7992225430992,150.86246860597416,,147.25150212786454,,,118.23435218386021,116.41032271529319,85.14370869310129,65.15201609065237,39.256503607019155,37.60839647052214,0.0
2024-03-12,,193.01580441097676,153.3585371736718,,,,187.51387780168128,153.4056395133993,142.61761725476268,145.2749296381593,,170.6845394334923,119.58386471402767,118.67185603676012,85.0021847636885,67.1179468460356,39.42518673931525,37.35463236491008,0.0
2024-03-13,,190.7210062288272,152.51152686487157,161.59939148908745,,,187.76462974468313,152.6530262638766,148.47412714671157,136.62126287244624,127.80788996297645,172.82583030541392,117.45962339329421,119.97608403914145,79.01170334320707,66.97644849527255,38.12688701424947,32.955579372385216,0.0
2024-03-14,,184.56077870907447,,,,,,,149.7977920027896,132.5284760865417,140.44333589271014,178.65075213591527,115.13496843282111,122.89477171500313,79.5838437889178,70.33946199028064,37.834195040876736,33.6719352913897,0.0
2024-03-15,,180.7599594579072,,,,,,,,,141.8016593927625,179.36838358354208,116.59285989357211,123.35135226311647,79.03265071164142,73.81108020677931,38.14492500781551,34.04585208475797,0.0
2024-03-16,,,,,,,,,,,,183.48419518106274,121.15547356927586,130.3023740643558,83.42176214614221,80.3089580968049,40.97204508701167,40.312008264999136,0.0
2024-03-17,,180.22348286080913,,,,,,,,133.52790965817772,,,119.71214266740526,127.94151428344608,83.42458171990242,78.81872427723953,40.96368801148928,40.065138837306705,0.0
2024-03-18,,,,,,,,,,,141.03825710310792,183.61485418686706,119.65332645539368,125.58882432957171,83.4756304182615,78.57511679255502,41.082172675799576,39.87406824141194,0.0
2024-03-19,,,,,,,,,,,,,,,,,59.40275759218881,,0.0
2024-03-20,,,,,,178.076984419168,,,153.8562813845173,,,,,,94.16395270163336,,64.69238820928908,52.13744303531364,0.0
2024-03-21,,,,,,,,,157.88756000192248,,141.01203090983242,186.87693421353237,119.53270589572055,128.55030624690895,94.46470863499272,79.68878850482459,64.57652593302541,52.31949605952706,0.0
2024-03-22,,,,,169.01353972275038,172.51598428612093,191.78593786527313,,,,140.53024482423046,187.15658948374116,118.89990099750918,129.26988661511444,88.3042553222095,79.87517833769905,64.80171258162359,52.043817113628656,0.0
2024-03-23,,,,,168.5851509705318,175.35757501254275,183.42668138780724,,162.52921065659555,,140.38983770665192,187.58046800312275,118.90159840635341,131.67677945246913,88.38229924952043,80.33527308062618,64.90054643540107,52.42845958919566,
2024-03-24,,,152.33989914262415,,,,,153.1106999967954,163.77635622687117,126.06237482296045,,185.17431383661773,119.38540973065483,129.91815358954094,88.5384723544102,79.65483253497668,64.90015089212585,52.09860442748562,
2024-03-25,174.94099575730317,,,,,,,,,,,183.06334684164293,119.45631186256058,128.33824212544525,88.53305976509218,79.56768206296036,64.86361217297072,52.1078407920984,0.0
2024-03-26,,,,,,,,,,,136.2585926380848,184.94145497491104,118.0072735469905,124.69404544641922,91.54585309136061,80.12952568495363,64.21203667188374,52.40394670004418,0.0
2024-03-27,,,,,,,,,162.2379322689915,,,183.81222849783714,107.32426963818935,124.29483680406655,91.67481108456622,80.54206505302672,64.17399604741004,52.581569331849835,0.0
2024-03-28,,,,,,,,,163.22505839014448,131.324814596531,136.00982177390492,182.62350864128726,106.06865332199729,124.53568701476381,91.23288837493574,81.2112587993337,64.11312127486742,52.67790783691046,0.0
2024-03-29,,,151.01027894363602,,,,,,163.16518053710237,,129.4273142073667,180.91472399946343,,125.95085768783825,91.22572636258202,81.11628353412405,64.10266534321089,52.69394913854677,0.0
2024-03-30,,,,,,,,147.59107308394525,163.14455245539483,133.1015144905013,,182.0191296593219,,123.43653027081064,91.41735328297587,81.4773277562926,64.12064444435052,53.10122019488757,0.0
2024-03-31,,,,,,,,133.05512824642352,165.33114077466882,134.24404845193533,,,95.30412493097204,122.73920590260255,91.63684171600337,80.57513649995288,64.11585434807027,53.058489378434004,0.0
2024-04-01,,,,,,,187.51759561399993,146.2613037810806,161.16370391129357,141.43775123320432,139.7912932587838,,88.08841310712617,122.96446692740497,91.5379629114239,79.55486462931447,64.16871683066859,52.8939676632716,0.0
2024-04-02,,,,,,,,,,,,,,131.2312418252476,91.70922761976719,82.33512759000877,61.980005355038784,53.53182011551502,
2024-04-03,,,,,169.2465853585686,,,,161.708112064244,,138.77776665277582,179.6414329560932,89.18902763718366,124.385633747726,84.56193774981763,82.7269781312659,62.0627465024128,53.62428004800195,0.0
2024-04-04,,,158.48275581470674,163.20076889709622,,,,,157.55152539286587,,125.62760374711588,175.1273103535147,92.40105302761845,124.97052335824958,85.04074044764481,83.64985771819374,62.14059957338483,54.13367201984865,0.0
2024-04-05,,,157.57877644624872,,169.82975789536178,174.37531559478668,186.4721112501277,,,,,161.83851224246973,90.34925373319648,126.87208950080723,86.38378372378482,83.87767464252029,61.35615519476245,54.60000653539932,0.0
2024-04-06,,,,,,,,,164.2074201990549,,125.7266243960554,159.98133990028418,86.06802665763685,126.30709980656742,70.48056993906143,84.23020626077765,61.37906107984619,49.545802048522866,0.0
2024-04-07,,,,,173.01969510747543,,,,164.12852415647018,,,161.00056776993983,86.8551808461929,125.00405456843686,69.7153374046908,78.9114697292177,60.91856408516051,49.274201461218986,0.0
2024-04-08,,,164.06072781811588,,,,,,,,,,,,79.0996712873702,85.56510675863079,61.04866314894254,49.85669066612543,0.0
2024-04-09,,,,,,,,,,,,,91.54011882842242,133.45333872087033,89.57750684313284,86.58978710766492,52.60526050710595,49.61892785244755,0.0
2024-04-10,,,,,,,,,157.5277508959109,,125.57042762025077,152.47992236528313,92.32530240826662,134.47510683681216,89.47077294003685,86.82499024825326,52.69436648123285,49.91240440895115,0.0
2024-04-11,,,,,,,,154.45801672620735,,,121.76382339950591,153.3196943607527,86.32119160962579,134.6702460281206,90.28774719536392,87.75754314594619,52.10471181413748,50.194177937974416,0.0
2024-04-12,,,,,,,,,,,,,87.66571503791691,,98.78518812383741,96.41879542473212,51.97685980057648,52.56987886859468,0.0
2024-04-13,173.26679130164254,,,,,,,,,,,153.324279484759,97.3056213590105,136.496065058816,100.17899687814824,97.33366081992375,51.73401859108251,53.143671481297986,0.0
2024-04-14,,,164.66685151181684,,,,,158.23704698798724,159.69434721062018,143.83065426089385,,,97.92034430714021,138.02852974359948,99.66694832527119,96.65291784870651,51.79469079455615,52.913184203144134,0.0
2024-04-15,,,,,,171.54343656138388,,,159.93563437875324,147.70118520025386,121.34665751045677,154.53119615491278,97.5679563839142,137.19102015202992,96.61824556335453,95.07000216575817,50.98969920551022,52.651509782255545,0.0
2024-04-16,,183.07984259322026,,161.3352851868185,,169.82152043037578,,,,153.5159300974156,121.32581548520582,145.97889853474902,96.68068554941881,137.18855510394962,91.7938461251044,93.08026070035373,50.976246726779365,48.82420553884969,0.0
2024-04-17,,,,,,,,,,,128.9410212045974,145.32436155287684,95.78760904745184,133.08827179410156,91.74491511750443,82.94777235004634,51.00221879957556,48.89974480380468,0.0
2024-04-18,,,,,,,,,,,,151.19287520831938,104.03152117504123,130.17644455860184,91.38029407178622,82.88568449246993,31.94650386765826,48.89689556628249,0.0
2024-04-19,,,,,,,,155.96398111005266,149.7764735396118,150.80469096138415,,152.30759031707507,103.62525100085449,121.5924352465139,76.62411208453513,83.57266135878824,20.184806851933214,34.37711330591364,0.0
2024-04-20,,,,,173.4478072199299,,190.0671818525626,157.3996021730869,152.96422416220165,151.13191640383087,136.20134198670013,154.6714539067588,102.60771952184334,118.87630661036061,76.63957049833704,82.81077551522232,20.136925823554535,34.117272067213825,0.0
2024-04-21,,,,164.5836478030646,174.77608673550748,167.37064978450863,184.27325844143525,,,,134.7942512837803,142.9888007190568,97.34819217243253,120.07892757512546,76.24348051111727,83.59069702809624,19.50775338558878,34.24069233019476,0.0
2024-04-22,,,,,,,,,,,,141.5419879620502,105.38714502280978,119.2567823399741,78.05717997696911,83.16485804899749,18.89605052890733,34.11526792157356,
2024-04-23,,,,,,,,156.8550419286789,150.15393991753555,,135.61108160404697,127.84563373212718,,120.30299304177088,78.06813774553805,83.83096858633145,19.040128775351498,34.36874175222322,0.0
2024-04-24,,,,,,,,,,,,,111.07500319107804,119.57514318459626,77.97418020980848,83.89344483481231,19.095679527625006,34.428097027806274,0.0
2024-04-25,,,,,,,,158.761822498696,149.12830580051101,157.45633081630766,,123.5182400741045,110.6227889095095,120.62016411283736,76.24553564014253,83.79860858451669,19.452446661239932,34.423290875875004,
2024-04-26,,,,,185.3358324788278,,183.30056372996745,165.14679468936998,148.88134924268263,,131.70121527550663,104.43412817854177,110.49780751530326,121.47428388091981,76.22660232844788,84.21646208280164,19.56958096492642,34.63105752046378,0.0
2024-04-27,,,,,,,,164.95048043309774,,159.89463620201934,,,111.00196913155872,131.46573815762082,76.34201680767863,84.72620830515987,19.495718736115865,34.477026200675056,0.0
2024-04-28,,184.28335924327817,176.65437549984634,168.9228955720034,,,,,,,131.70513277735003,105.21285746505052,110.79394304722608,132.54079366432677,81.04303044113131,84.9484488917307,20.004834883353737,34.598345675287575,0.0
2024-04-29,,,,,183.26183808774047,,183.94042422931255,,,,136.30646755140364,109.49218167779205,112.11855684661434,131.75366525849344,81.896214716853,84.47951910159907,20.00603686942557,34.50273405876561,0.0
2024-04-30,,,,,,,,,,,,,,,85.64435535227503,99.28338424269442,20.29674857736932,36.733380728144915,0.0
2024-05-01,,,180.0514321437887,172.5185787336151,190.1208216601944,170.54226416831034,,161.59009356740467,158.91891812766755,155.3557813284621,131.98802597868993,110.74113647765071,111.61051849513414,132.29444640299178,85.49227144993566,99.990521667301,20.02712837893192,36.878928816152396,0.0
2024-05-02,,,,,189.41534267152454,,191.53366380305087,164.41790895100777,,,,110.18559039577285,111.75097053758705,131.32332752448045,89.50745843950237,97.16079633945542,17.075930646481087,34.64648026352366,0.0
2024-05-03,,,,,,,,,,,,143.09514780289,118.59085709759904,136.69973151911122,94.56708324035591,97.76927354972625,17.072454883702694,34.51976695820732,
2024-05-04,,,,,,,,,,,130.53829347336185,144.65944272087984,114.1523511700874,135.52110647903692,96.72751489140587,97.83162584670258,17.100573891066798,34.514299262971825,0.0
2024-05-05,,,,,188.0472558307374,168.90258442195824,189.82005300148222,,,,,145.4910399919617,113.70769571300701,123.25257513585804,96.62059597006177,97.73303263980567,19.934072937483837,34.49814326817655,0.0
2024-05-06,,,186.74077570630325,,,,,163.26709909254384,,,138.77986033753868,152.5715720551246,113.30795346486498,123.26859967902915,97.3754967604683,97.23577006832254,19.829844367284082,34.327284513252806,0.0
2024-05-07,,,,,182.49270731797287,,,163.50522639230866,,,141.8858619805662,152.40947277104453,114.26370879159057,122.79118482327898,97.33228463611596,97.5902117388177,19.837945440972405,34.43205470113111,0.0
2024-05-08,,,,,,169.74568898307018,196.58714632722013,169.69719466747878,163.9556782066635,,,153.82284404020106,114.26067701077844,122.64848284800497,92.8075858258121,91.21919535329317,18.599341854096764,32.38036329184298,0.0
