Date,BTC,ETH,BNB,XRP,ADA,SOL,DOGE,MATIC,DOT,AVAX
2020-09-01,11970.478515625,477.0519104003906,24.82209587097168,0.2956959903240204,0.1254110038280487,4.344515800476074,0.0032560001127421856,0.025613000616431236,6.288766860961914,
2020-09-02,11414.0341796875,440.0404968261719,24.69036293029785,0.27646100521087646,0.11561299860477448,4.1644721031188965,0.0031220000237226486,0.023509999737143517,6.139464855194092,
2020-09-03,10245.296875,385.67193603515625,20.61988639831543,0.24658000469207764,0.09615399688482285,3.5273399353027344,0.0028019999153912067,0.01939300075173378,5.747868061065674,
2020-09-04,10511.8134765625,388.24114990234375,21.056106567382812,0.25588300824165344,0.10244499891996384,3.5457940101623535,0.0028989999555051327,0.019456999376416206,5.146038055419922,
2020-09-05,10169.5673828125,335.26007080078125,19.47876739501953,0.2376919984817505,0.08992300182580948,2.5979158878326416,0.0027580000460147858,0.01801699958741665,4.122313022613525,
2020-09-06,10280.3515625,353.3622741699219,23.190662384033203,0.24073100090026855,0.09306000173091888,3.086042881011963,0.00278700003400445,0.018787000328302383,4.799468040466309,
2020-09-07,10369.5634765625,352.6734924316406,22.393306732177734,0.24217399954795837,0.09333299845457077,2.928528070449829,0.002810999983921647,0.018834000453352928,4.594668865203857,
2020-09-08,10131.5166015625,337.60211181640625,23.190248489379883,0.23675300180912018,0.09101100265979767,2.4689769744873047,0.002756000030785799,0.018250999972224236,4.2743239402771,
2020-09-09,10242.34765625,351.1100158691406,24.530290603637695,0.2396090030670166,0.09334900230169296,3.636378049850464,0.002778999973088503,0.020152000710368156,4.708939075469971,
2020-09-10,10363.138671875,368.1018981933594,24.55988883972168,0.2435300052165985,0.09715600311756134,3.469836950302124,0.002804999938234687,0.020475000143051147,4.5815839767456055,
2020-09-11,10400.9150390625,374.6955871582031,25.451414108276367,0.24329200387001038,0.09698899835348129,3.4274280071258545,0.0028059999458491802,0.021206000819802284,4.645566940307617,
2020-09-12,10442.1708984375,387.18310546875,28.529848098754883,0.24781399965286255,0.09759800136089325,3.332659959793091,0.002819000044837594,0.02098100073635578,5.1370368003845215,
2020-09-13,10323.755859375,365.57000732421875,31.058629989624023,0.24180099368095398,0.09485600143671036,3.2258388996124268,0.0027759999502450228,0.019814999774098396,5.2979512214660645,
2020-09-14,10680.837890625,377.26885986328125,31.17864227294922,0.2463269978761673,0.09676899760961533,3.2691330909729004,0.0028029999230057,0.020138999447226524,5.3487091064453125,
2020-09-15,10796.951171875,364.8392028808594,27.202390670776367,0.2438499927520752,0.09349600225687027,2.9391210079193115,0.002831999910995364,0.02050499990582466,5.095705986022949,
2020-09-16,10974.9052734375,365.8122863769531,27.9645938873291,0.24784700572490692,0.09165000170469284,2.5453989505767822,0.0028260000981390476,0.019857000559568405,5.080321788787842,
2020-09-17,10948.990234375,389.01922607421875,26.99312973022461,0.25219398736953735,0.09421700239181519,2.891874074935913,0.002814000006765127,0.020431000739336014,5.336300849914551,
2020-09-18,10944.5859375,384.3645324707031,27.39948081970215,0.2507070004940033,0.09108100086450577,3.1079399585723877,0.0028039999306201935,0.02102999947965145,5.245763778686523,
2020-09-19,11094.3466796875,385.54437255859375,27.25111198425293,0.2517159879207611,0.09165699779987335,3.028891086578369,0.0027940000873059034,0.020912999287247658,4.925411224365234,
2020-09-20,10938.271484375,371.0528259277344,26.392133712768555,0.24674299359321594,0.08943299949169159,2.8709030151367188,0.0027779999654740095,0.021959999576210976,4.672449111938477,
2020-09-21,10462.259765625,341.78607177734375,23.267879486083984,0.232137992978096,0.08042799681425095,2.7825090885162354,0.002630000002682209,0.018946999683976173,4.094596862792969,
2020-09-22,10538.4599609375,344.503173828125,24.100740432739258,0.23341700434684753,0.08175399899482727,2.9155189990997314,0.002655999967828393,0.01964700035750866,4.174462795257568,5.2346320152282715
2020-09-23,10246.1865234375,321.1163024902344,22.856977462768555,0.22122099995613098,0.07676299661397934,2.836756944656372,0.0025599999353289604,0.017709000036120415,4.031414985656738,4.11846923828125
2020-09-24,10760.06640625,349.3555908203125,24.61382484436035,0.23290500044822693,0.08281700313091278,3.1327149868011475,0.0026279999874532223,0.018986999988555908,4.381972789764404,4.566561222076416
2020-09-25,10692.716796875,352.1832580566406,24.663387298583984,0.24192200601100922,0.09684500098228455,3.1886119842529297,0.002698000054806471,0.01914599910378456,4.42095422744751,4.712278842926025
2020-09-26,10750.7236328125,355.48809814453125,26.221181869506836,0.24216000735759735,0.09556400030851364,3.1347029209136963,0.002715999959036708,0.018928000703454018,4.347661972045898,4.539248943328857
2020-09-27,10775.26953125,357.4385070800781,26.199216842651367,0.2427549958229065,0.10128699988126755,3.152946949005127,0.0026920000091195107,0.01873599924147129,4.310280799865723,4.62553596496582
2020-09-28,10709.65234375,355.159423828125,26.97960662841797,0.2418619990348816,0.10066699981689453,2.9566779136657715,0.0026519999373704195,0.01888599991798401,4.397861003875732,4.204802989959717
2020-09-29,10844.640625,359.75738525390625,28.842979431152344,0.24317699670791626,0.10118100047111511,2.9464330673217773,0.002684999955818057,0.0196749996393919,4.500452041625977,4.142951011657715
2020-09-30,10784.4912109375,359.9378662109375,29.290876388549805,0.241784006357193,0.10106199979782104,2.897876024246216,0.002630000002682209,0.020152999088168144,4.349781036376953,4.322546005249023
2020-10-01,10619.4521484375,353.2059020996094,27.43197250366211,0.2382490038871765,0.09786500036716461,2.861027956008911,0.002615999896079302,0.0189800001680851,4.3438310623168945,4.151090145111084
2020-10-02,10575.974609375,346.2389221191406,27.285680770874023,0.23411700129508972,0.09292100369930267,2.6260828971862793,0.002583000110462308,0.018271999433636665,4.123178958892822,3.9271559715270996
2020-10-03,10549.3291015625,346.5220947265625,28.20231056213379,0.2329380065202713,0.09341300278902054,2.5473029613494873,0.002598999999463558,0.018549999222159386,4.0700459480285645,4.021659851074219
2020-10-04,10669.5830078125,352.5790100097656,28.9438533782959,0.2476850003004074,0.09634800255298615,2.5159950256347656,0.002635000040754676,0.018602000549435616,4.173911094665527,3.9611101150512695
2020-10-05,10793.33984375,353.956787109375,28.659103393554688,0.2508159875869751,0.09754399955272675,2.657644033432007,0.002612000098451972,0.018841000273823738,4.172699928283691,3.978019952774048
