Date,SP500,DJI,NASDAQ,RUSSELL2000,SPY_ETF,QQQ_ETF,IWM_ETF,VTI_ETF,DXY,GOLD,OIL
2020-09-01,3526.64990234375,28645.66015625,11939.669921875,1578.5799560546875,327.4045104980469,290.8985290527344,147.3109588623047,165.79129028320312,92.33699798583984,1968.199951171875,42.7599983215332
2020-09-02,3580.840087890625,29100.5,12056.4404296875,1592.2900390625,332.1401062011719,293.65313720703125,148.48223876953125,168.00685119628906,92.83399963378906,1934.4000244140625,41.5099983215332
2020-09-03,3455.06005859375,28292.73046875,11458.099609375,1544.6800537109375,320.70977783203125,278.76483154296875,144.0968780517578,162.16683959960938,92.73300170898438,1927.5999755859375,41.369998931884766
2020-09-04,3426.9599609375,28133.310546875,11313.1298828125,1535.300048828125,318.09130859375,275.050048828125,143.17860412597656,160.78561401367188,92.71900177001953,1923.9000244140625,39.77000045776367
2020-09-08,3331.840087890625,27500.890625,10847.6904296875,1504.5899658203125,309.4000549316406,261.830078125,140.42373657226562,156.27117919921875,93.44100189208984,1933.0,36.7599983215332
2020-09-09,3398.9599609375,27940.470703125,11141.5595703125,1526.47998046875,315.5099182128906,269.5214538574219,142.55081176757812,159.33026123046875,93.25800323486328,1944.699951171875,38.04999923706055
2020-09-10,3339.18994140625,27534.580078125,10919.58984375,1507.75,310.0315246582031,264.14801025390625,140.6954803466797,156.7161407470703,93.33100128173828,1954.199951171875,37.29999923706055
2020-09-11,3340.969970703125,27665.640625,10853.5498046875,1497.27001953125,310.1893615722656,262.3149719238281,139.75848388671875,156.77175903320312,93.31999969482422,1937.800048828125,37.33000183105469
2020-09-14,3383.5400390625,27993.330078125,11056.650390625,1536.969970703125,314.27496337890625,266.88336181640625,143.4409942626953,159.21902465820312,92.91200256347656,1953.0999755859375,37.2599983215332
2020-09-15,3401.199951171875,27995.599609375,11190.3203125,1538.1500244140625,315.86273193359375,270.66595458984375,143.7127227783203,160.12744140625,93.08499908447266,1956.300048828125,38.279998779296875
2020-09-16,3385.489990234375,28032.380859375,11050.4697265625,1552.3299560546875,314.6092224121094,266.34979248046875,145.0714569091797,159.5990447998047,93.23100280761719,1960.199951171875,40.15999984741211
2020-09-17,3357.010009765625,27901.98046875,10910.2802734375,1542.5999755859375,311.8421630859375,262.1888122558594,144.01260375976562,158.28273010253906,92.96900177001953,1940.0,40.970001220703125
2020-09-18,3319.469970703125,27657.419921875,10793.2802734375,1536.780029296875,308.2520446777344,258.8426208496094,143.6377716064453,156.7439422607422,92.9520034790039,1952.0999755859375,41.11000061035156
2020-09-21,3281.06005859375,27147.69921875,10778.7998046875,1485.25,304.8213195800781,259.4633483886719,138.60589599609375,154.85289001464844,93.68399810791016,1901.199951171875,39.310001373291016
2020-09-22,3315.570068359375,27288.1796875,10963.6396484375,1496.9599609375,307.9256591796875,264.2838439941406,139.6741485595703,156.39169311523438,94.01799774169922,1898.5999755859375,39.599998474121094
2020-09-23,3236.919921875,26763.130859375,10632.990234375,1451.4599609375,300.7846984863281,256.2141418457031,135.51290893554688,152.61883544921875,94.44300079345703,1859.9000244140625,39.93000030517578
2020-09-24,3246.590087890625,26815.439453125,10672.26953125,1451.8199462890625,301.58636474609375,257.4071044921875,135.51290893554688,152.9433135986328,94.39399719238281,1868.300048828125,40.310001373291016
2020-09-25,3298.4599609375,27173.9609375,10913.5595703125,1474.9100341796875,306.4620666503906,263.3915710449219,137.71389770507812,155.40431213378906,94.68199920654297,1857.699951171875,40.25
